date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,qualifier,stage,is_synthetic,group_id,match_order
1985-10-02,Norway,Denmark,2.0,2.0,UEFA Euro qualification,Oslo,Norway,False,1,qualifier,False,,
1985-10-05,Finland,Germany,1.0,0.0,UEFA Euro qualification,Turku,Finland,False,1,qualifier,False,,
1985-10-09,Sweden,Belgium,5.0,0.0,UEFA Euro qualification,Jönköping,Sweden,False,1,qualifier,False,,
1985-10-12,Switzerland,Hungary,1.0,2.0,UEFA Euro qualification,Renens,Switzerland,False,1,qualifier,False,,
1985-10-26,France,Netherlands,3.0,5.0,UEFA Euro qualification,Cambrai,France,False,1,qualifier,False,,
1985-11-03,Spain,Italy,2.0,3.0,UEFA Euro qualification,Palma,Spain,False,1,qualifier,False,,
1985-11-23,Northern Ireland,Scotland,1.0,9.0,UEFA Euro qualification,Northern Ireland,Northern Ireland,False,1,qualifier,False,,
1985-12-09,Thailand,Philippines,4.0,0.0,Southeast Asian Games,Bangkok,Thailand,False,0,group,False,,
1985-12-11,Singapore,Philippines,2.0,0.0,Southeast Asian Games,Bangkok,Thailand,True,0,group,False,,
1985-12-13,Thailand,Singapore,6.0,0.0,Southeast Asian Games,Bangkok,Thailand,False,0,final,False,,
1986-03-15,France,Belgium,3.0,1.0,UEFA Euro qualification,Niederbronn,France,False,1,qualifier,False,,
1986-03-16,England,Northern Ireland,10.0,0.0,UEFA Euro qualification,England,England,False,1,qualifier,False,,
1986-03-29,New Zealand,Australia,0.0,1.0,OFC Nations Cup,Christchurch,New Zealand,False,0,group,False,,
1986-03-31,Taiwan,Australia,1.0,0.0,OFC Nations Cup,Christchurch,New Zealand,True,0,group,False,,
1986-04-02,New Zealand,Taiwan,1.0,2.0,OFC Nations Cup,Christchurch,New Zealand,False,0,group,False,,
1986-04-04,Taiwan,Australia,4.0,1.0,OFC Nations Cup,Christchurch,New Zealand,True,0,final,False,,
1986-04-05,Spain,Hungary,1.0,2.0,UEFA Euro qualification,Spain,Spain,False,1,qualifier,False,,
1986-04-27,England,Republic of Ireland,4.0,0.0,UEFA Euro qualification,Reading,England,False,1,qualifier,False,,
1986-05-03,Italy,Hungary,1.0,0.0,UEFA Euro qualification,Potenza,Italy,False,1,qualifier,False,,
1986-05-17,Sweden,France,1.0,0.0,UEFA Euro qualification,Karlskoga,Sweden,False,1,qualifier,False,,
1986-05-19,Norway,Germany,0.0,0.0,UEFA Euro qualification,Oslo,Norway,False,1,qualifier,False,,
1986-05-25,Scotland,Northern Ireland,7.0,0.0,UEFA Euro qualification,Scotland,Scotland,False,1,qualifier,False,,
1986-06-10,Switzerland,Spain,0.0,3.0,UEFA Euro qualification,Solothurn,Switzerland,False,1,qualifier,False,,
1986-07-19,Italy,Japan,5.0,1.0,Mundialito,Jesolo,Italy,False,0,group,False,,
1986-07-20,United States,China PR,2.0,1.0,Mundialito,Jesolo,Italy,True,0,group,False,,
1986-07-21,Japan,Mexico,3.0,0.0,Mundialito,Jesolo,Italy,True,0,group,False,,
1986-07-22,United States,Brazil,2.0,1.0,Mundialito,Jesolo,Italy,True,0,group,False,,
1986-07-23,Italy,Mexico,6.0,0.0,Mundialito,Jesolo,Italy,False,0,group,False,,
1986-07-24,China PR,Brazil,1.0,1.0,Mundialito,Jesolo,Italy,True,0,group,False,,
1986-07-25,Italy,China PR,3.0,0.0,Mundialito,Jesolo,Italy,False,0,group,False,,
1986-07-25,United States,Japan,3.0,1.0,Mundialito,Jesolo,Italy,True,0,group,False,,
1986-07-26,China PR,Japan,2.0,1.0,Mundialito,Jesolo,Italy,True,0,group,False,,
1986-07-26,Italy,United States,1.0,0.0,Mundialito,Jesolo,Italy,False,0,final,False,,
1986-08-30,Northern Ireland,Republic of Ireland,0.0,1.0,UEFA Euro qualification,Northern Ireland,Northern Ireland,False,1,qualifier,False,,
1986-09-10,Denmark,Norway,2.0,5.0,UEFA Euro qualification,Vejle,Denmark,False,1,qualifier,False,,
1986-09-20,Netherlands,Belgium,3.0,0.0,UEFA Euro qualification,Oosterhout,Netherlands,False,1,qualifier,False,,
1986-09-28,Republic of Ireland,Scotland,1.0,5.0,UEFA Euro qualification,Republic of Ireland,Republic of Ireland,False,1,qualifier,False,,
1986-10-01,Belgium,Sweden,1.0,2.0,UEFA Euro qualification,Aalst,Belgium,False,1,qualifier,False,,
1986-10-04,Norway,Finland,2.0,0.0,UEFA Euro qualification,Oslo,Norway,False,1,qualifier,False,,
1986-10-04,Germany,Denmark,2.0,0.0,UEFA Euro qualification,Bergisch Gladbach,Germany,False,1,qualifier,False,,
1986-10-11,Hungary,Switzerland,1.0,1.0,UEFA Euro qualification,Eger,Hungary,False,1,qualifier,False,,
1986-10-11,Italy,Spain,1.0,1.0,UEFA Euro qualification,Modena,Italy,False,1,qualifier,False,,
1986-10-12,Scotland,England,1.0,3.0,UEFA Euro qualification,Scotland,Scotland,False,1,qualifier,False,,
1986-10-18,Netherlands,Sweden,2.0,0.0,UEFA Euro qualification,Hoogeveen,Netherlands,False,1,qualifier,False,,
1986-11-01,Switzerland,Italy,1.0,2.0,UEFA Euro qualification,Basel,Switzerland,False,1,qualifier,False,,
1986-12-14,China PR,Japan,2.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1986-12-14,Hong Kong,Nepal,1.0,0.0,AFC Championship,Hong Kong,Hong Kong,False,0,group,False,,
1986-12-15,Thailand,Indonesia,4.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1986-12-16,China PR,Malaysia,10.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1986-12-17,Hong Kong,Indonesia,0.0,1.0,AFC Championship,Hong Kong,Hong Kong,False,0,group,False,,
1986-12-17,Thailand,Nepal,5.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1986-12-18,Japan,Malaysia,10.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1986-12-19,Indonesia,Nepal,6.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1986-12-19,Hong Kong,Thailand,0.0,2.0,AFC Championship,Hong Kong,Hong Kong,False,0,group,False,,
1986-12-21,China PR,Indonesia,9.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1986-12-21,Thailand,Japan,0.0,4.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1986-12-23,Thailand,Indonesia,3.0,1.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1986-12-23,China PR,Japan,2.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,final,False,,
1987-06-11,Sweden,England,3.0,2.0,UEFA Euro,Moss,Norway,True,0,semi_final,False,,
1987-06-11,Norway,Italy,2.0,0.0,UEFA Euro,Oslo,Norway,False,0,group,False,,
1987-06-13,Italy,England,2.0,1.0,UEFA Euro,Drammen,Norway,True,0,semi_final,False,,
1987-06-14,Norway,Sweden,2.0,1.0,UEFA Euro,Oslo,Norway,False,0,final,False,,
1987-09-10,Finland,Norway,3.0,3.0,UEFA Euro qualification,Kerava,Finland,False,1,qualifier,False,,
1987-09-30,Sweden,Netherlands,0.0,0.0,UEFA Euro qualification,Linköping,Sweden,False,1,qualifier,False,,
1987-10-07,Norway,Denmark,0.0,1.0,UEFA Euro qualification,Oslo,Norway,False,1,qualifier,False,,
1987-10-07,Hungary,Germany,0.0,1.0,UEFA Euro qualification,Budapest,Hungary,False,1,qualifier,False,,
1987-10-11,Bulgaria,Spain,1.0,1.0,UEFA Euro qualification,Sofia,Bulgaria,False,1,qualifier,False,,
1987-10-18,Belgium,Czechoslovakia,1.0,1.0,UEFA Euro qualification,Aalst,Belgium,False,1,qualifier,False,,
1987-10-24,Belgium,France,0.0,2.0,UEFA Euro qualification,Mouscron,Belgium,False,1,qualifier,False,,
1987-10-25,Finland,England,1.0,2.0,UEFA Euro qualification,Finland,Finland,False,1,qualifier,False,,
1987-11-07,Netherlands,Scotland,4.0,0.0,UEFA Euro qualification,Nuth,Netherlands,False,1,qualifier,False,,
1987-11-08,Czechoslovakia,Spain,1.0,0.0,UEFA Euro qualification,Czechoslovakia,Czechoslovakia,False,1,qualifier,False,,
1987-11-08,England,Denmark,2.0,1.0,UEFA Euro qualification,Blackburn,England,False,1,qualifier,False,,
1987-11-14,Hungary,Switzerland,7.0,1.0,UEFA Euro qualification,Szolnok,Hungary,False,1,qualifier,False,,
1987-11-15,Germany,Italy,3.0,0.0,UEFA Euro qualification,Burghausen,Germany,False,1,qualifier,False,,
1987-11-21,France,Bulgaria,5.0,0.0,UEFA Euro qualification,Lucé,France,False,1,qualifier,False,,
1987-11-29,Republic of Ireland,Netherlands,0.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,qualifier,False,,
1987-12-11,Canada,Hong Kong,2.0,0.0,Chunghua Cup,Kaohsiung,Taiwan,True,0,group,False,,
1987-12-12,United States,Japan,1.0,0.0,Chunghua Cup,Taipei,Taiwan,True,0,group,False,,
1987-12-12,Australia,Canada,2.0,0.0,Chunghua Cup,Kaohsiung,Taiwan,True,0,group,False,,
1987-12-13,Australia,Hong Kong,6.0,0.0,Chunghua Cup,Kaohsiung,Taiwan,True,0,group,False,,
1987-12-13,Taiwan,New Zealand,3.0,1.0,Chunghua Cup,Taipei,Taiwan,False,0,group,False,,
1987-12-15,Japan,Hong Kong,5.0,0.0,Chunghua Cup,Kaohsiung,Taiwan,True,0,group,False,,
1987-12-15,Taiwan,Australia,2.0,0.0,Chunghua Cup,Taipei,Taiwan,False,0,group,False,,
1987-12-15,New Zealand,United States,1.0,0.0,Chunghua Cup,Taipei,Taiwan,True,0,group,False,,
1987-12-16,United States,Australia,6.0,0.0,Chunghua Cup,Taipei,Taiwan,True,0,group,False,,
1987-12-16,Taiwan,Canada,2.0,0.0,Chunghua Cup,Taipei,Taiwan,False,0,group,False,,
1987-12-17,Canada,Australia,0.0,0.0,Chunghua Cup,Taipei,Taiwan,True,0,group,False,,
1987-12-17,Taiwan,New Zealand,1.0,0.0,Chunghua Cup,Taipei,Taiwan,False,0,group,False,,
1987-12-19,New Zealand,Australia,1.0,0.0,Chunghua Cup,Taipei,Taiwan,True,0,group,False,,
1987-12-19,United States,Canada,4.0,0.0,Chunghua Cup,Taipei,Taiwan,True,0,group,False,,
1987-12-19,Spain,Belgium,1.0,0.0,UEFA Euro qualification,Aranjuez,Spain,False,1,qualifier,False,,
1987-12-20,Taiwan,United States,2.0,1.0,Chunghua Cup,Taipei,Taiwan,False,0,final,False,,
1987-12-20,New Zealand,Canada,1.0,0.0,Chunghua Cup,Taipei,Taiwan,True,0,group,False,,
1988-03-06,Spain,France,1.0,3.0,UEFA Euro qualification,Palma del Río,Spain,False,1,qualifier,False,,
1988-03-12,Netherlands,Republic of Ireland,2.0,0.0,UEFA Euro qualification,Delft,Netherlands,False,1,qualifier,False,,
1988-03-20,Spain,Bulgaria,1.0,0.0,UEFA Euro qualification,Torrent,Spain,False,1,qualifier,False,,
1988-04-02,Italy,Germany,0.0,0.0,UEFA Euro qualification,Andria,Italy,False,1,qualifier,False,,
1988-04-02,Czechoslovakia,Belgium,0.0,0.0,UEFA Euro qualification,Hodonín,Czechoslovakia,False,1,qualifier,False,,
1988-04-03,Republic of Ireland,Scotland,2.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,qualifier,False,,
1988-04-09,Bulgaria,Belgium,0.0,0.0,UEFA Euro qualification,Sofia,Bulgaria,False,1,qualifier,False,,
1988-04-24,France,Spain,0.0,0.0,UEFA Euro qualification,Castelsarrasin,France,False,1,qualifier,False,,
1988-04-24,Bulgaria,Czechoslovakia,0.0,1.0,UEFA Euro qualification,Stanke Dimitrov,Bulgaria,False,1,qualifier,False,,
1988-04-30,Italy,Hungary,5.0,1.0,UEFA Euro qualification,San Benedetto del Tronto,Italy,False,1,qualifier,False,,
1988-05-07,France,Czechoslovakia,2.0,2.0,UEFA Euro qualification,Thonon,France,False,1,qualifier,False,,
1988-05-07,Republic of Ireland,Sweden,1.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,qualifier,False,,
1988-05-08,Denmark,England,2.0,0.0,UEFA Euro qualification,Herning,Denmark,False,1,qualifier,False,,
1988-05-14,Spain,Czechoslovakia,0.0,2.0,UEFA Euro qualification,Figueres,Spain,False,1,qualifier,False,,
1988-05-14,Germany,Switzerland,0.0,0.0,UEFA Euro qualification,Pforzheim,Germany,False,1,qualifier,False,,
1988-05-22,France,Belgium,0.0,0.0,UEFA Euro qualification,Loison-sous-Lens,France,False,1,qualifier,False,,
1988-05-26,Norway,Finland,0.0,2.0,UEFA Euro qualification,Nesbyen,Norway,False,1,qualifier,False,,
1988-05-28,Denmark,Finland,3.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,1,qualifier,False,,
1988-06-01,Sweden,Czechoslovakia,1.0,0.0,FIFA Women's Invitation Tournament,Panyu,China PR,True,0,group,False,,
1988-06-01,Australia,Brazil,1.0,0.0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,0,group,False,,
1988-06-01,United States,Japan,5.0,2.0,FIFA Women's Invitation Tournament,Panyu,China PR,True,0,group,False,,
1988-06-01,Netherlands,Ivory Coast,3.0,0.0,FIFA Women's Invitation Tournament,Foshan,China PR,True,0,group,False,,
1988-06-01,China PR,Canada,2.0,0.0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,0,group,False,,
1988-06-01,Norway,Thailand,4.0,0.0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,0,group,False,,
1988-06-03,China PR,Netherlands,1.0,0.0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,0,group,False,,
1988-06-03,Canada,Ivory Coast,6.0,0.0,FIFA Women's Invitation Tournament,Foshan,China PR,True,0,group,False,,
1988-06-03,Brazil,Norway,2.0,1.0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,0,group,False,,
1988-06-03,Australia,Thailand,3.0,0.0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,0,group,False,,
1988-06-03,Sweden,United States,1.0,1.0,FIFA Women's Invitation Tournament,Panyu,China PR,True,0,group,False,,
1988-06-03,Czechoslovakia,Japan,2.0,1.0,FIFA Women's Invitation Tournament,Panyu,China PR,True,0,group,False,,
1988-06-06,Czechoslovakia,United States,0.0,0.0,FIFA Women's Invitation Tournament,Panyu,China PR,True,0,group,False,,
1988-06-06,Brazil,Thailand,9.0,0.0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,0,group,False,,
1988-06-06,Sweden,Japan,3.0,0.0,FIFA Women's Invitation Tournament,Panyu,China PR,True,0,group,False,,
1988-06-06,Canada,Netherlands,1.0,1.0,FIFA Women's Invitation Tournament,Foshan,China PR,True,0,group,False,,
1988-06-06,China PR,Ivory Coast,8.0,1.0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,0,group,False,,
1988-06-06,Norway,Australia,3.0,0.0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,0,group,False,,
1988-06-08,Sweden,Canada,1.0,0.0,FIFA Women's Invitation Tournament,Guangzhou,China PR,True,0,group,False,,
1988-06-08,China PR,Australia,7.0,0.0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,0,group,False,,
1988-06-08,Brazil,Netherlands,2.0,1.0,FIFA Women's Invitation Tournament,Foshan,China PR,True,0,group,False,,
1988-06-08,Norway,United States,1.0,0.0,FIFA Women's Invitation Tournament,Panyu,China PR,True,0,group,False,,
1988-06-10,China PR,Sweden,1.0,2.0,FIFA Women's Invitation Tournament,Panyu,China PR,False,0,group,False,,
1988-06-10,Norway,Brazil,2.0,1.0,FIFA Women's Invitation Tournament,Guangzhou,China PR,True,0,group,False,,
1988-06-11,Switzerland,Hungary,3.0,0.0,UEFA Euro qualification,Zürich,Switzerland,False,1,qualifier,False,,
1988-06-12,China PR,Brazil,0.0,0.0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,0,group,False,,
1988-06-12,Sweden,Norway,0.0,1.0,FIFA Women's Invitation Tournament,Guangzhou,China PR,True,0,final,False,,
1988-06-18,Italy,Switzerland,5.0,0.0,UEFA Euro qualification,Levanto,Italy,False,1,qualifier,False,,
1988-07-20,Italy,Germany,1.0,0.0,Mundialito,Trento,Italy,False,0,group,False,,
1988-07-22,United States,Germany,2.0,1.0,Mundialito,Trento,Italy,True,0,group,False,,
1988-07-22,France,England,1.0,1.0,Mundialito,Trento,Italy,True,0,group,False,,
1988-07-24,Italy,United States,2.0,1.0,Mundialito,Trento,Italy,False,0,group,False,,
1988-07-26,Italy,France,3.0,0.0,Mundialito,Trento,Italy,False,0,group,False,,
1988-07-27,England,United States,2.0,0.0,Mundialito,Trento,Italy,True,0,group,False,,
1988-07-29,United States,France,1.0,0.0,Mundialito,Trento,Italy,True,0,group,False,,
1988-07-30,Italy,England,1.0,2.0,Mundialito,Trento,Italy,False,0,final,False,,
1988-08-21,Norway,England,2.0,0.0,UEFA Euro qualification,Klepp,Norway,False,1,qualifier,False,,
1988-08-24,Finland,Denmark,1.0,2.0,UEFA Euro qualification,Vantaa,Finland,False,1,qualifier,False,,
1988-09-04,England,Finland,1.0,1.0,UEFA Euro qualification,England,England,False,1,qualifier,False,,
1988-09-04,Denmark,Norway,3.0,2.0,UEFA Euro qualification,Aalborg,Denmark,False,1,qualifier,False,,
1988-09-17,Switzerland,Germany,0.0,10.0,UEFA Euro qualification,Binningen,Switzerland,False,1,qualifier,False,,
1988-09-18,England,Norway,1.0,3.0,UEFA Euro qualification,Blackburn,England,False,1,qualifier,False,,
1988-09-18,Sweden,Republic of Ireland,4.0,0.0,UEFA Euro qualification,Mariestad,Sweden,False,1,qualifier,False,,
1988-10-01,Netherlands,Sweden,1.0,0.0,UEFA Euro qualification,Valkenswaard,Netherlands,False,1,qualifier,False,,
1988-10-01,Belgium,Bulgaria,5.0,0.0,UEFA Euro qualification,Tienen,Belgium,False,1,qualifier,False,,
1988-10-08,Hungary,Italy,0.0,0.0,UEFA Euro qualification,Baja,Hungary,False,1,qualifier,False,,
1988-10-08,Czechoslovakia,France,0.0,0.0,UEFA Euro qualification,Frýdek-Místek,Czechoslovakia,False,1,qualifier,False,,
1988-10-15,Denmark,Sweden,1.0,5.0,UEFA Euro qualification,Odense,Denmark,False,1,qualifier,False,,
1988-10-22,Norway,Netherlands,2.0,1.0,UEFA Euro qualification,Horten,Norway,False,1,qualifier,False,,
1988-10-23,Czechoslovakia,Bulgaria,3.0,0.0,UEFA Euro qualification,Czechoslovakia,Czechoslovakia,False,1,qualifier,False,,
1988-10-26,Sweden,Denmark,1.0,1.0,UEFA Euro qualification,Borås,Sweden,False,1,qualifier,False,,
1988-10-29,Belgium,Spain,1.0,0.0,UEFA Euro qualification,Antwerp,Belgium,False,1,qualifier,False,,
1988-10-30,Switzerland,Italy,0.0,6.0,UEFA Euro qualification,Caslano,Switzerland,False,1,qualifier,False,,
1988-10-30,Germany,Hungary,4.0,0.0,UEFA Euro qualification,Passau,Germany,False,1,qualifier,False,,
1988-11-05,Netherlands,Norway,0.0,3.0,UEFA Euro qualification,Rijsoord,Netherlands,False,1,qualifier,False,,
1988-11-06,Bulgaria,France,0.0,2.0,UEFA Euro qualification,Sofia,Bulgaria,False,1,qualifier,False,,
1988-11-26,Czechoslovakia,Germany,1.0,1.0,UEFA Euro qualification,Bratislava,Czechoslovakia,False,1,qualifier,False,,
1988-11-27,Italy,France,2.0,0.0,UEFA Euro qualification,Reggio Emilia,Italy,False,1,qualifier,False,,
1988-12-11,France,Italy,1.0,2.0,UEFA Euro qualification,Vallauris,France,False,1,qualifier,False,,
1988-12-17,Germany,Czechoslovakia,2.0,0.0,UEFA Euro qualification,Kaiserslautern,Germany,False,1,qualifier,False,,
1989-03-26,Australia,New Zealand,0.0,2.0,OFC Nations Cup,Brisbane,Australia,False,0,group,False,,
1989-03-27,Taiwan,Papua New Guinea,6.0,1.0,OFC Nations Cup,Brisbane,Australia,True,0,group,False,,
1989-03-28,Australia,Papua New Guinea,6.0,0.0,OFC Nations Cup,Brisbane,Australia,False,0,group,False,,
1989-03-28,New Zealand,Taiwan,1.0,0.0,OFC Nations Cup,Brisbane,Australia,True,0,group,False,,
1989-03-30,New Zealand,Papua New Guinea,5.0,0.0,OFC Nations Cup,Brisbane,Australia,True,0,group,False,,
1989-03-31,Australia,Taiwan,1.0,4.0,OFC Nations Cup,Brisbane,Australia,False,0,group,False,,
1989-04-01,Taiwan,New Zealand,1.0,0.0,OFC Nations Cup,Brisbane,Australia,True,0,final,False,,
1989-06-28,Germany,Italy,1.0,1.0,UEFA Euro,Siegen,Germany,False,0,group,False,,
1989-06-28,Sweden,Norway,1.0,2.0,UEFA Euro,Lüdenscheid,Germany,True,0,semi_final,False,,
1989-06-30,Sweden,Italy,2.0,1.0,UEFA Euro,Osnabrück,Germany,True,0,semi_final,False,,
1989-07-02,Germany,Norway,4.0,1.0,UEFA Euro,Osnabrück,Germany,False,0,final,False,,
1989-09-09,Finland,Norway,0.0,1.0,UEFA Euro qualification,Varkaus,Finland,False,1,qualifier,False,,
1989-10-01,England,Finland,0.0,0.0,UEFA Euro qualification,Brentford,England,False,1,qualifier,False,,
1989-10-01,Germany,Hungary,0.0,0.0,UEFA Euro qualification,Straubing,Germany,False,1,qualifier,False,,
1989-10-14,Switzerland,Denmark,0.0,4.0,UEFA Euro qualification,Bern,Switzerland,False,1,qualifier,False,,
1989-10-14,Czechoslovakia,Bulgaria,2.0,0.0,UEFA Euro qualification,Czechoslovakia,Czechoslovakia,False,1,qualifier,False,,
1989-10-15,Poland,France,1.0,3.0,UEFA Euro qualification,Knurów,Poland,False,1,qualifier,False,,
1989-10-15,Norway,Belgium,4.0,0.0,UEFA Euro qualification,Kongsvinger,Norway,False,1,qualifier,False,,
1989-10-22,Sweden,Poland,4.0,1.0,UEFA Euro qualification,Helsingborg,Sweden,False,1,qualifier,False,,
1989-10-28,Bulgaria,Hungary,0.0,3.0,UEFA Euro qualification,Bulgaria,Bulgaria,False,1,qualifier,False,,
1989-11-04,Spain,Switzerland,0.0,0.0,UEFA Euro qualification,Benicàssim,Spain,False,1,qualifier,False,,
1989-11-18,Netherlands,Republic of Ireland,2.0,0.0,UEFA Euro qualification,Koog aan de Zaan,Netherlands,False,1,qualifier,False,,
1989-11-22,Germany,Czechoslovakia,5.0,0.0,UEFA Euro qualification,Marburg,Germany,False,1,qualifier,False,,
1989-11-25,Spain,Denmark,1.0,3.0,UEFA Euro qualification,Antequera,Spain,False,1,qualifier,False,,
1989-12-02,Italy,Switzerland,4.0,1.0,UEFA Euro qualification,Reggio Emilia,Italy,False,1,qualifier,False,,
1989-12-09,Northern Ireland,Republic of Ireland,1.0,2.0,UEFA Euro qualification,Bangor,Northern Ireland,False,1,qualifier,False,,
1989-12-18,China PR,Taiwan,1.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1989-12-18,Hong Kong,Nepal,3.0,0.0,AFC Championship,Hong Kong,Hong Kong,False,0,group,False,,
1989-12-19,Japan,Indonesia,11.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1989-12-21,China PR,North Korea,4.0,1.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1989-12-21,Taiwan,Thailand,5.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1989-12-22,Indonesia,Nepal,8.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1989-12-22,Hong Kong,Japan,0.0,3.0,AFC Championship,Hong Kong,Hong Kong,False,0,group,False,,
1989-12-23,China PR,Thailand,3.0,1.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1989-12-23,Taiwan,North Korea,3.0,1.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1989-12-24,Japan,Nepal,14.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
1989-12-24,Hong Kong,Indonesia,0.0,0.0,AFC Championship,Hong Kong,Hong Kong,False,0,group,False,,
1989-12-24,North Korea,Thailand,4.0,0.0,AFC Championship,Hong Kong,Hong Kong,True,0,group,False,,
