date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
1987-09-10,Finland,Norway,3,3,UEFA Euro qualification,Kerava,Finland,False,1987
1987-09-30,Sweden,Netherlands,0,0,UEFA Euro qualification,Linköping,Sweden,False,1987
1987-10-07,Norway,Denmark,0,1,UEFA Euro qualification,Oslo,Norway,False,1987
1987-10-07,Hungary,Germany,0,1,UEFA Euro qualification,Budapest,Hungary,False,1987
1987-10-11,Bulgaria,Spain,1,1,UEFA Euro qualification,Sofia,Bulgaria,False,1987
1987-10-18,Belgium,Czechoslovakia,1,1,UEFA Euro qualification,Aalst,Belgium,False,1987
1987-10-24,Belgium,France,0,2,UEFA Euro qualification,Mouscron,Belgium,False,1987
1987-10-25,Finland,England,1,2,UEFA Euro qualification,Finland,Finland,False,1987
1987-11-07,Netherlands,Scotland,4,0,UEFA Euro qualification,Nuth,Netherlands,False,1987
1987-11-08,England,Denmark,2,1,UEFA Euro qualification,Blackburn,England,False,1987
1987-11-08,Czechoslovakia,Spain,1,0,UEFA Euro qualification,Czechoslovakia,Czechoslovakia,False,1987
1987-11-14,Hungary,Switzerland,7,1,UEFA Euro qualification,Szolnok,Hungary,False,1987
1987-11-15,Germany,Italy,3,0,UEFA Euro qualification,Burghausen,Germany,False,1987
1987-11-21,France,Bulgaria,5,0,UEFA Euro qualification,Lucé,France,False,1987
1987-11-29,Republic of Ireland,Netherlands,0,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,1987
1987-12-11,Canada,Hong Kong,2,0,Chunghua Cup,Kaohsiung,Taiwan,True,1987
1987-12-12,United States,Japan,1,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-12,Australia,Canada,2,0,Chunghua Cup,Kaohsiung,Taiwan,True,1987
1987-12-13,Australia,Hong Kong,6,0,Chunghua Cup,Kaohsiung,Taiwan,True,1987
1987-12-13,Taiwan,New Zealand,3,1,Chunghua Cup,Taipei,Taiwan,False,1987
1987-12-15,Japan,Hong Kong,5,0,Chunghua Cup,Kaohsiung,Taiwan,True,1987
1987-12-15,Taiwan,Australia,2,0,Chunghua Cup,Taipei,Taiwan,False,1987
1987-12-15,New Zealand,United States,1,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-16,United States,Australia,6,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-16,Taiwan,Canada,2,0,Chunghua Cup,Taipei,Taiwan,False,1987
1987-12-17,Canada,Australia,0,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-17,Taiwan,New Zealand,1,0,Chunghua Cup,Taipei,Taiwan,False,1987
1987-12-19,New Zealand,Australia,1,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-19,United States,Canada,4,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-19,Spain,Belgium,1,0,UEFA Euro qualification,Aranjuez,Spain,False,1987
1987-12-20,New Zealand,Canada,1,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-20,Taiwan,United States,2,1,Chunghua Cup,Taipei,Taiwan,False,1987
1988-03-06,Spain,France,1,3,UEFA Euro qualification,Palma del Río,Spain,False,1988
1988-03-12,Netherlands,Republic of Ireland,2,0,UEFA Euro qualification,Delft,Netherlands,False,1988
1988-03-20,Spain,Bulgaria,1,0,UEFA Euro qualification,Torrent,Spain,False,1988
1988-04-02,Czechoslovakia,Belgium,0,0,UEFA Euro qualification,Hodonín,Czechoslovakia,False,1988
1988-04-02,Italy,Germany,0,0,UEFA Euro qualification,Andria,Italy,False,1988
1988-04-03,Republic of Ireland,Scotland,2,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,1988
1988-04-09,Bulgaria,Belgium,0,0,UEFA Euro qualification,Sofia,Bulgaria,False,1988
1988-04-24,France,Spain,0,0,UEFA Euro qualification,Castelsarrasin,France,False,1988
1988-04-24,Bulgaria,Czechoslovakia,0,1,UEFA Euro qualification,Stanke Dimitrov,Bulgaria,False,1988
1988-04-30,Italy,Hungary,5,1,UEFA Euro qualification,San Benedetto del Tronto,Italy,False,1988
1988-05-07,Republic of Ireland,Sweden,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,1988
1988-05-07,France,Czechoslovakia,2,2,UEFA Euro qualification,Thonon,France,False,1988
1988-05-08,Denmark,England,2,0,UEFA Euro qualification,Herning,Denmark,False,1988
1988-05-14,Germany,Switzerland,0,0,UEFA Euro qualification,Pforzheim,Germany,False,1988
1988-05-14,Spain,Czechoslovakia,0,2,UEFA Euro qualification,Figueres,Spain,False,1988
1988-05-22,France,Belgium,0,0,UEFA Euro qualification,Loison-sous-Lens,France,False,1988
1988-05-26,Norway,Finland,0,2,UEFA Euro qualification,Nesbyen,Norway,False,1988
1988-05-28,Denmark,Finland,3,1,UEFA Euro qualification,Copenhagen,Denmark,False,1988
1988-06-01,Sweden,Czechoslovakia,1,0,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-01,Australia,Brazil,1,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-01,United States,Japan,5,2,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-01,Netherlands,Ivory Coast,3,0,FIFA Women's Invitation Tournament,Foshan,China PR,True,1988
1988-06-01,China PR,Canada,2,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-01,Norway,Thailand,4,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-03,China PR,Netherlands,1,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-03,Canada,Ivory Coast,6,0,FIFA Women's Invitation Tournament,Foshan,China PR,True,1988
1988-06-03,Brazil,Norway,2,1,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-03,Australia,Thailand,3,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-03,Sweden,United States,1,1,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-03,Czechoslovakia,Japan,2,1,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-06,China PR,Ivory Coast,8,1,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-06,Canada,Netherlands,1,1,FIFA Women's Invitation Tournament,Foshan,China PR,True,1988
1988-06-06,Norway,Australia,3,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-06,Brazil,Thailand,9,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-06,Czechoslovakia,United States,0,0,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-06,Sweden,Japan,3,0,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-08,Norway,United States,1,0,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-08,Brazil,Netherlands,2,1,FIFA Women's Invitation Tournament,Foshan,China PR,True,1988
1988-06-08,Sweden,Canada,1,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,True,1988
1988-06-08,China PR,Australia,7,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-10,China PR,Sweden,1,2,FIFA Women's Invitation Tournament,Panyu,China PR,False,1988
1988-06-10,Norway,Brazil,2,1,FIFA Women's Invitation Tournament,Guangzhou,China PR,True,1988
1988-06-11,Switzerland,Hungary,3,0,UEFA Euro qualification,Zürich,Switzerland,False,1988
1988-06-12,China PR,Brazil,0,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-12,Sweden,Norway,0,1,FIFA Women's Invitation Tournament,Guangzhou,China PR,True,1988
1988-06-18,Italy,Switzerland,5,0,UEFA Euro qualification,Levanto,Italy,False,1988
1988-07-20,Italy,Germany,1,0,Mundialito,Trento,Italy,False,1988
1988-07-22,United States,Germany,2,1,Mundialito,Trento,Italy,True,1988
1988-07-22,France,England,1,1,Mundialito,Trento,Italy,True,1988
1988-07-24,Italy,United States,2,1,Mundialito,Trento,Italy,False,1988
1988-07-26,Italy,France,3,0,Mundialito,Trento,Italy,False,1988
1988-07-27,England,United States,2,0,Mundialito,Trento,Italy,True,1988
1988-07-29,United States,France,1,0,Mundialito,Trento,Italy,True,1988
1988-07-30,Italy,England,1,2,Mundialito,Trento,Italy,False,1988
1988-08-21,Norway,England,2,0,UEFA Euro qualification,Klepp,Norway,False,1988
1988-08-24,Finland,Denmark,1,2,UEFA Euro qualification,Vantaa,Finland,False,1988
1988-09-04,England,Finland,1,1,UEFA Euro qualification,England,England,False,1988
1988-09-04,Denmark,Norway,3,2,UEFA Euro qualification,Aalborg,Denmark,False,1988
1988-09-17,Switzerland,Germany,0,10,UEFA Euro qualification,Binningen,Switzerland,False,1988
1988-09-18,England,Norway,1,3,UEFA Euro qualification,Blackburn,England,False,1988
1988-09-18,Sweden,Republic of Ireland,4,0,UEFA Euro qualification,Mariestad,Sweden,False,1988
1988-10-01,Netherlands,Sweden,1,0,UEFA Euro qualification,Valkenswaard,Netherlands,False,1988
1988-10-01,Belgium,Bulgaria,5,0,UEFA Euro qualification,Tienen,Belgium,False,1988
1988-10-08,Hungary,Italy,0,0,UEFA Euro qualification,Baja,Hungary,False,1988
1988-10-08,Czechoslovakia,France,0,0,UEFA Euro qualification,Frýdek-Místek,Czechoslovakia,False,1988
1988-10-15,Denmark,Sweden,1,5,UEFA Euro qualification,Odense,Denmark,False,1988
1988-10-22,Norway,Netherlands,2,1,UEFA Euro qualification,Horten,Norway,False,1988
1988-10-23,Czechoslovakia,Bulgaria,3,0,UEFA Euro qualification,Czechoslovakia,Czechoslovakia,False,1988
1988-10-26,Sweden,Denmark,1,1,UEFA Euro qualification,Borås,Sweden,False,1988
1988-10-29,Belgium,Spain,1,0,UEFA Euro qualification,Antwerp,Belgium,False,1988
1988-10-30,Germany,Hungary,4,0,UEFA Euro qualification,Passau,Germany,False,1988
1988-10-30,Switzerland,Italy,0,6,UEFA Euro qualification,Caslano,Switzerland,False,1988
1988-11-05,Netherlands,Norway,0,3,UEFA Euro qualification,Rijsoord,Netherlands,False,1988
1988-11-06,Bulgaria,France,0,2,UEFA Euro qualification,Sofia,Bulgaria,False,1988
1988-11-26,Czechoslovakia,Germany,1,1,UEFA Euro qualification,Bratislava,Czechoslovakia,False,1988
1988-11-27,Italy,France,2,0,UEFA Euro qualification,Reggio Emilia,Italy,False,1988
1988-12-11,France,Italy,1,2,UEFA Euro qualification,Vallauris,France,False,1988
1988-12-17,Germany,Czechoslovakia,2,0,UEFA Euro qualification,Kaiserslautern,Germany,False,1988
1989-01-01,Croatia,Spain,8,0,FIFA World Cup qualification,Coxburgh,Cyprus,True,2014
1989-01-01,Iceland,Colombia,1,0,UEFA Euro qualification,East Christopher,Armenia,False,2020
1989-01-02,Costa Rica,Uzbekistan,1,2,UEFA Euro qualification,Palmertown,South Africa,False,2019
1989-01-02,Ukraine,Philippines,2,0,UEFA Euro qualification,North Michelleton,Belgium,False,2008
1989-01-04,Netherlands,Israel,1,1,EAFF Championship,Lake Misty,Philippines,False,2021
1989-01-04,Ghana,Ukraine,1,0,FIFA World Cup qualification,New Heatherhaven,Costa Rica,False,2021
1989-01-04,Zimbabwe,Ghana,1,1,FIFA World Cup qualification,West Georgeport,Indonesia,False,2020
1989-01-04,Japan,Moldova,1,0,Friendly,East Lisa,Japan,False,2024
1989-01-05,Chile,Argentina,1,0,Arnold Clark Cup,Taylorbury,Bosnia and Herzegovina,True,2023
1989-01-06,Uzbekistan,Vietnam,1,0,CONCACAF Gold Cup qualification,Davisborough,England,False,2016
1989-01-07,Canada,Poland,1,12,CONCACAF Gold Cup qualification,Lake Alexandraland,Estonia,True,2007
1989-01-09,Israel,Fiji,1,2,CONCACAF Gold Cup qualification,South Jessica,Indonesia,True,2023
1989-01-09,Japan,Lithuania,2,0,AFC Olympic Qualifying Tournament,Port Bethany,Nicaragua,False,2008
1989-01-10,Japan,Croatia,7,0,FIFA World Cup,Brandonhaven,Japan,True,2009
1989-01-10,Greece,Bangladesh,1,3,Southeast Asian Games,Isaacville,Nigeria,True,2015
1989-01-11,Costa Rica,Cameroon,1,0,Algarve Cup,North Amber,France,False,1999
1989-01-11,South Africa,Brazil,4,0,UEFA Euro qualification,Gatesberg,Nigeria,True,2023
1989-01-11,Finland,Spain,1,0,African Cup of Nations qualification,Nicolehaven,Finland,False,2009
1989-01-12,Japan,Costa Rica,1,13,African Cup of Nations,North Daniel,Cyprus,True,2017
1989-01-13,Zimbabwe,South Africa,1,6,UEFA Euro qualification,Donnaport,Ecuador,False,2013
1989-01-13,South Korea,China PR,1,8,Olympic Games,Port Albertchester,United States,True,2001
1989-01-13,France,Austria,2,0,FIFA World Cup qualification,South Stephanie,Spain,False,2021
1989-01-14,Portugal,Mozambique,1,2,African Championship,North Mark,South Korea,True,2024
1989-01-14,Germany,Thailand,1,0,Asian Games,Jenningsberg,Cyprus,False,2012
1989-01-15,Spain,Jordan,1,5,SheBelieves Cup,Lake Kaitlyn,Jordan,False,2012
1989-01-16,Dominican Republic,Haiti,10,0,Pacific Games,North David,Indonesia,False,2003
1989-01-16,Japan,United States,1,0,FIFA World Cup qualification,Port Tammymouth,Cyprus,True,2021
1989-01-16,Hong Kong,Cameroon,1,4,OFC Championship,West Alexandra,Bulgaria,True,2022
1989-01-17,China PR,Sweden,1,0,Friendly,Lake Javiermouth,Croatia,True,2024
1989-01-18,Vietnam,South Korea,2,0,SAFF Championship,East Christopherstad,Brazil,True,2013
1989-01-19,Ukraine,Denmark,3,0,SAFF Women's Friendly Tournament,South Gracefurt,United States,False,2023
1989-01-19,Croatia,Botswana,1,0,UEFA Nations League,East Collin,Gambia,True,2011
1989-01-19,New Zealand,Jordan,1,2,Friendly,Coopershire,Slovakia,True,2018
1989-01-19,Costa Rica,South Korea,1,0,Friendly,Jacksonmouth,United States,False,2024
1989-01-19,Great Britain,Botswana,1,0,UEFA Euro qualification,Riveramouth,Australia,False,2018
1989-01-20,Mexico,American Samoa,13,0,FIFA World Cup qualification,Douglasbury,Mali,False,2021
1989-01-21,Serbia,Belgium,3,0,Friendly,Port Rogerview,United States,True,1997
1989-01-21,Tanzania,South Africa,1,1,CONCACAF Championship qualification,Port Jason,Suriname,True,2021
1989-01-23,Hong Kong,Zambia,1,3,Southeast Asian Games,Moyerhaven,Belgium,False,2016
1989-01-23,Japan,Iceland,6,0,CONCACAF Championship qualification,Yuhaven,France,False,2019
1989-01-23,Portugal,Slovenia,4,0,AFC Olympic Qualifying Tournament,New James,Canada,True,2009
1989-01-25,Sweden,Netherlands,2,0,FIFA World Cup qualification,Alyssabury,England,False,2013
1989-01-25,Netherlands,South Africa,3,0,UEFA Euro qualification,Shawnfort,Cyprus,False,2022
1989-01-25,Iceland,Saint Kitts and Nevis,2,4,FIFA World Cup qualification,Waltonshire,Denmark,True,2023
1989-01-26,Finland,Tanzania,1,0,Turkish Women's Cup,Harrisonshire,United States,True,2010
1989-01-26,Nigeria,Norway,1,0,Friendly,East Seth,United States,False,2023
1989-01-27,Brazil,Hungary,1,0,FIFA World Cup qualification,South Sydneybury,Chile,False,2018
1989-01-29,Montenegro,Finland,2,0,UEFA Euro qualification,Santosside,Bosnia and Herzegovina,False,1997
1989-01-29,Canada,Botswana,3,0,Baltic Cup,Lindseymouth,China PR,False,2022
1989-01-29,Slovenia,Japan,1,2,CONCACAF Championship qualification,Miketon,China PR,False,2022
1989-01-30,Paraguay,Australia,3,2,FIFA World Cup qualification,Robertston,Uganda,True,2018
1989-01-30,Iran,Papua New Guinea,1,0,Copa América,New Jessica,Kosovo,True,2013
1989-01-30,China PR,Denmark,1,0,UEFA Euro qualification,Lake Matthew,Nigeria,False,2010
1989-01-30,Italy,Jordan,2,0,AFC Asian Cup qualification,Whitakerport,Republic of Ireland,True,2023
1989-01-30,Brazil,Malaysia,1,2,Algarve Cup,Lake Scott,Finland,True,2021
1989-01-31,Belgium,Iceland,2,0,UEFA Euro,Port Austinbury,Portugal,False,2002
1989-02-01,El Salvador,Gabon,1,1,MS&AD Cup,Mayhaven,Denmark,False,2021
1989-02-02,Brazil,Japan,1,4,Cyprus Cup,Travisland,Nigeria,False,2013
1989-02-02,Samoa,Mexico,1,3,Cyprus Cup,Kristiemouth,Malaysia,True,1998
1989-02-02,India,Switzerland,1,0,Algarve Cup,Kaiserton,Brazil,False,2022
1989-02-02,Guatemala,Albania,1,0,African Cup of Nations qualification,Gabrielfort,New Zealand,False,2023
1989-02-03,Armenia,Chile,1,1,FIFA World Cup qualification,Georgeberg,Czech Republic,False,2014
1989-02-03,New Caledonia,Laos,8,0,CAF Olympic Qualifying Tournament,Brewerside,Nicaragua,True,2014
1989-02-03,Greece,Argentina,3,0,CECAFA Championship,Port Reneefurt,France,True,1998
1989-02-03,Argentina,Republic of Ireland,1,2,Friendly,Martinezton,Brazil,False,2012
1989-02-03,Latvia,Nicaragua,1,0,UEFA Euro,West Heatherton,Croatia,True,2022
1989-02-03,Western Isles,Italy,1,0,Friendly,West Sean,Namibia,True,2024
1989-02-04,Greece,Central African Republic,3,0,COSAFA Championship,South Sharon,Nigeria,False,2011
1989-02-06,Ecuador,Mexico,1,0,Friendly,West Christopherton,South Korea,True,2024
1989-02-06,Germany,Zambia,1,1,Cyprus Cup,Neilberg,South Africa,True,2013
1989-02-06,Tajikistan,Lesotho,1,0,OFC Olympic Qualifying Tournament,Lake Annettestad,Zambia,True,2014
1989-02-07,Netherlands,Northern Ireland,1,7,UEFA Euro qualification,Crystalland,China PR,False,2016
1989-02-07,South Africa,Myanmar,1,0,UEFA Euro qualification,Carolinemouth,Portugal,False,2020
1989-02-09,Uzbekistan,Romania,2,1,UEFA Euro qualification,Port Kimberlyville,Faroe Islands,True,2019
1989-02-09,Botswana,Argentina,2,0,UEFA Euro qualification,Lake Mauricechester,Myanmar,True,2013
1989-02-09,Canada,Thailand,3,0,Algarve Cup,Lake Brett,Montenegro,True,2022
1989-02-10,Hungary,Guyana,2,0,UEFA Euro qualification,Paulborough,Tanzania,False,2014
1989-02-11,Myanmar,Italy,1,20,African Cup of Nations,Stevenberg,Netherlands,True,2016
1989-02-11,Ukraine,United States,2,0,Olympic Games,Port Beth,England,True,2000
1989-02-13,Northern Ireland,Croatia,1,0,FIFA World Cup,East Benjaminfort,Wales,True,2023
1989-02-14,South Korea,Sweden,1,0,Friendly,South Tonya,Belgium,False,2017
1989-02-14,Brazil,Venezuela,1,1,Friendly,Heathershire,Brazil,True,2012
1989-02-14,South Korea,Belgium,1,0,Friendly,Novakville,Cyprus,True,2024
1989-02-15,Zimbabwe,Ivory Coast,1,0,Olympic Games,Olsenmouth,Aruba,True,2020
1989-02-15,China PR,Paraguay,1,21,FIFA World Cup,Harrisonfurt,Myanmar,True,2006
1989-02-16,Isle of Man,Tajikistan,1,0,FIFA World Cup qualification,Kennedyside,Israel,False,2021
1989-02-17,Japan,Sweden,1,0,Friendly,Port Kathrynside,France,False,2023
1989-02-18,Norway,Nigeria,1,0,FIFA World Cup qualification,East Cindy,Ethiopia,False,2000
1989-02-18,Bahrain,Saint Vincent and the Grenadines,1,0,Island Games,Katherinemouth,Indonesia,True,2015
1989-02-18,Paraguay,China PR,1,0,Algarve Cup,Port Harry,Northern Ireland,False,2007
1989-02-18,Thailand,Slovakia,1,3,Kirin Challenge Cup,Wilkinsonfort,Albania,True,2008
1989-02-18,Tunisia,Belgium,2,1,WAFF Championship,South Katie,South Africa,False,2011
1989-02-18,Mexico,Singapore,1,0,Friendly,East Ruben,Mexico,False,2023
1989-02-18,Papua New Guinea,Madagascar,10,0,Olympic Games,West Robert,Samoa,True,2021
1989-02-19,Vietnam,Poland,1,0,Friendly,Port Ian,Philippines,False,2021
1989-02-20,Cameroon,Trinidad and Tobago,1,0,International Tournament,Lake Jennifer,Belgium,False,2007
1989-02-21,Croatia,Belgium,1,6,FIFA World Cup,Jameshaven,Portugal,True,2011
1989-02-22,United States,Colombia,1,0,Friendly,Port Erikberg,United States,False,2024
1989-02-23,Fiji,Montenegro,1,10,Central American and Caribbean Games,Edwardsbury,Malaysia,False,1998
1989-02-24,India,Canada,1,4,CAF Olympic Qualifying Tournament,Daisymouth,England,True,2011
1989-02-24,Zimbabwe,Cook Islands,3,1,Friendly,South Thomastown,China PR,True,2024
1989-02-24,Bosnia and Herzegovina,Japan,1,0,UEFA Euro qualification,Port Katelyn,New Zealand,False,2024
1989-02-24,Nigeria,Singapore,6,0,UEFA Euro qualification,Andrewsstad,Denmark,True,2015
1989-02-26,Thailand,North Korea,1,0,Copa América,East Leah,Malaysia,False,2022
1989-02-26,Thailand,Singapore,1,0,Peace Queen Cup,West Ebonymouth,Venezuela,False,2004
1989-02-26,Samoa,Greece,1,4,Friendly,Lake Tarachester,Suriname,True,2024
1989-02-27,Austria,Norway,1,0,FIFA World Cup qualification,North Garyport,China PR,True,2012
1989-02-27,Mexico,Malta,5,0,FIFA World Cup qualification,Harpertown,Canada,True,1999
1989-02-28,China PR,Ghana,1,0,Arnold Clark Cup,Carrillofurt,France,False,2019
1989-02-28,Serbia,Ukraine,1,0,Friendly,New Stephanie,United States,False,2015
1989-03-01,Saudi Arabia,Anguilla,1,0,African Championship,East Edward,Guernsey,True,2014
1989-03-02,Russia,Northern Ireland,1,0,AFC Asian Cup,North James,Japan,True,2016
1989-03-02,Japan,Australia,1,0,Baltic Cup,Wuton,Mexico,False,2021
1989-03-02,Nepal,Greece,1,0,AFC Asian Cup,North John,Algeria,True,2007
1989-03-03,Faroe Islands,Namibia,13,0,Cyprus Cup,Lopezborough,Japan,False,2013
1989-03-03,Spain,Israel,1,0,Friendly,Port Jacobborough,Spain,True,2018
1989-03-03,North Korea,Saint Lucia,1,4,Algarve Cup,Mitchellmouth,United Arab Emirates,False,2020
1989-03-05,Philippines,Ukraine,5,0,FIFA World Cup qualification,Englishside,China PR,False,2015
1989-03-07,Scotland,Portugal,1,0,AFC Asian Cup,Lake Peggychester,United States,True,2023
1989-03-09,Kosovo,Poland,1,0,Algarve Cup,Garyland,Argentina,False,2004
1989-03-09,Thailand,Malta,1,0,CONCACAF Olympic Qualifying Tournament qualification,North Mason,India,False,2019
1989-03-10,Georgia,Nigeria,1,0,Friendly,Florestown,Cyprus,False,2019
1989-03-10,Portugal,Brazil,1,0,African Cup of Nations qualification,Martinezland,Kyrgyzstan,False,2010
1989-03-11,Japan,Cameroon,1,0,Istria Cup,Blackton,Denmark,True,2013
1989-03-11,France,Iceland,1,10,FIFA World Cup qualification,New Benjaminton,Belgium,False,2024
1989-03-11,Northern Ireland,Italy,4,0,Baltic Cup,South Anthony,Palestine,False,2007
1989-03-12,Iceland,South Korea,1,0,CONCACAF Gold Cup qualification,North Ann,Ethiopia,True,2022
1989-03-12,Fiji,United States,1,0,COSAFA Championship,Port Darrenmouth,South Africa,True,2020
1989-03-12,Spain,Mexico,1,0,CONCACAF Gold Cup qualification,New Bretthaven,Mexico,False,2011
