date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
1973-06-16,Saint Vincent and the Grenadines,Georgia,1,0,COSAFA Championship,Jenkinsburgh,Costa Rica,True,2022
1973-06-17,Ukraine,Romania,1,0,FIFA World Cup qualification,Johnmouth,Estonia,False,2008
1973-06-21,India,Belgium,4,0,Friendly,South Laurenfurt,Cyprus,False,2013
1973-06-21,China PR,Poland,2,0,SheBelieves Cup,New Leslie,Costa Rica,True,2021
1973-06-21,Iceland,Argentina,1,1,UEFA Euro qualification,Williamsville,China PR,True,2012
1973-06-22,El Salvador,Jamaica,5,0,FIFA World Cup,Joyceshire,Rwanda,False,2022
1973-06-22,Portugal,India,2,0,FIFA World Cup qualification,North Dylan,France,True,2024
1973-06-24,Gambia,Taiwan,1,10,Friendly,Herreraborough,Czech Republic,False,2024
1973-06-24,Ecuador,Chile,2,0,CAF Olympic Qualifying Tournament,Port Vanessaburgh,Finland,False,2018
1973-06-26,Luxembourg,Algeria,2,2,CONCACAF Championship qualification,Youngfurt,Sweden,False,1998
1973-06-27,Ivory Coast,France,2,0,African Championship,Lake Annettestad,Thailand,True,2016
1973-06-27,Greece,Greece,1,3,UEFA Euro qualification,Smithborough,Cayman Islands,False,2018
1973-06-29,Faroe Islands,Japan,4,0,AFC Olympic Qualifying Tournament,Simpsonside,Saint Kitts and Nevis,False,2021
1973-06-30,Jordan,Uganda,1,0,CONCACAF Gold Cup qualification,North Ann,Moldova,False,2022
1973-06-30,Myanmar,Taiwan,1,0,FIFA World Cup qualification,Choimouth,Colombia,False,2017
1973-06-30,Argentina,Saint Vincent and the Grenadines,4,0,Pinatar Cup,Davishaven,Vietnam,False,2015
1973-07-02,Aruba,Estonia,1,1,Inter Games,Port Christopherburgh,Guam,False,2022
1973-07-02,Cayman Islands,Italy,1,0,UEFA Euro,Port Darrenmouth,Portugal,True,2021
1973-07-03,Guatemala,United States,18,0,Pacific Games,Warnerberg,Panama,True,2014
1973-07-04,Thailand,Ukraine,1,1,AFC Asian Cup qualification,East Davidhaven,Mozambique,True,2010
1973-07-05,Bahrain,Iceland,1,20,Copa América,West Rebeccachester,Brazil,False,2006
1973-07-05,Australia,Iceland,4,0,FIFA World Cup,North Angelaview,Denmark,False,2019
1973-07-05,Slovakia,Republic of Ireland,1,0,FIFA World Cup qualification,Ryanmouth,South Korea,True,2024
1973-07-06,Estonia,Scotland,1,1,Friendly,Port Evanhaven,Switzerland,False,2017
1973-07-06,Spain,Jamaica,1,0,UEFA Euro qualification,Port Rhonda,Finland,True,2016
1973-07-06,Estonia,Jamaica,7,1,UEFA Euro qualification,Raymondland,Egypt,False,2024
1973-07-07,Sweden,Faroe Islands,1,0,UEFA Euro qualification,Port Feliciatown,Morocco,False,2017
1973-07-07,Spain,Poland,2,12,UEFA Euro qualification,New Benjaminton,Finland,False,2023
1973-07-08,Botswana,Isle of Man,10,3,COSAFA Championship,North Danielshire,Morocco,False,2024
1973-07-09,Tonga,North Korea,1,1,African Championship qualification,Morrisside,Myanmar,True,2023
1973-07-10,Argentina,Botswana,5,0,Yongchuan International Tournament,Davisborough,Portugal,False,2017
1973-07-11,Spain,Equatorial Guinea,2,2,Baltic Cup,West Kyle,Italy,True,2017
1973-07-11,China PR,Saint Kitts and Nevis,10,0,FIFA World Cup,Arnoldport,Serbia,True,2022
1973-07-11,Sweden,South Korea,1,0,African Games,East Hannahtown,Zambia,False,2005
1973-07-11,Senegal,Bolivia,1,0,African Cup of Nations qualification,Gabrielfort,Equatorial Guinea,False,2023
1973-07-11,Antigua and Barbuda,Denmark,1,0,CONCACAF Championship,East Timothy,New Zealand,False,2017
1973-07-12,Guinea-Bissau,Russia,1,0,African Cup of Nations,North Angelamouth,New Zealand,True,2013
1973-07-13,United States,Venezuela,3,0,WAFF Championship,Johnchester,Germany,False,1998
1973-07-13,Sweden,Costa Rica,2,4,AFC Asian Cup,South Antonio,Denmark,False,2012
1973-07-14,United States,Ukraine,8,0,UEFA Euro qualification,Carolynmouth,China PR,False,2023
1973-07-14,England,Grenada,21,0,AFC Olympic Qualifying Tournament,Douglasbury,Argentina,False,2020
1973-07-16,Hungary,Lithuania,1,0,Friendly,South Michael,South Africa,False,2023
1973-07-17,England,Zambia,2,0,Friendly,East Lisa,France,False,2024
1973-07-17,Papua New Guinea,Vietnam,1,0,Turkish Women's Cup,West Sean,Samoa,True,2024
1973-07-18,Albania,Tonga,7,1,Central American Games,Krystalshire,Latvia,True,2018
1973-07-18,Cameroon,Aruba,6,0,Pacific Games,Jonesfurt,New Zealand,False,1998
1973-07-18,Latvia,Zambia,3,0,UEFA Euro,Chadville,Dominican Republic,True,2020
1973-07-20,Cyprus,Israel,3,11,UEFA Euro qualification,Annafort,England,False,2023
1973-07-20,Taiwan,Luxembourg,1,8,FIFA World Cup qualification,East Patrick,Ghana,False,2015
1973-07-20,Myanmar,United States,1,0,UEFA Nations League,Port Harry,Portugal,False,2010
1973-07-20,Poland,Canada,1,0,African Cup of Nations,Randallport,Mexico,False,2012
1973-07-21,Malaysia,Armenia,3,3,AFC Asian Cup qualification,Fitzgeraldborough,England,True,2023
1973-07-21,Laos,Haiti,1,3,Pacific Games,Wilkinsonfort,Japan,True,2005
1973-07-22,Azerbaijan,Germany,6,0,UEFA Euro qualification,Garciaborough,France,False,2023
1973-07-22,Japan,Russia,1,0,Pacific Games,Jenningsberg,South Korea,False,2011
1973-07-23,Kazakhstan,Chile,1,0,South Asian Games,West Coreyland,Ecuador,False,2022
1973-07-23,South Korea,Republic of Ireland,3,0,UEFA Euro qualification,Wuton,France,False,2020
1973-07-24,Papua New Guinea,Malta,1,6,WAFF Championship,Edwardsbury,New Caledonia,False,1998
1973-07-24,Bulgaria,Mexico,2,0,UNIFFAC Cup,Evansbury,Hungary,False,2012
1973-07-26,Norway,Mexico,5,3,FIFA World Cup,Travisland,Canada,False,2014
1973-07-26,Haiti,North Korea,2,0,Pan American Games,South Emilyton,Indonesia,False,2007
1973-07-27,Sweden,Jamaica,3,0,CONCACAF Championship,Garzaland,Hungary,False,2000
1973-07-27,Georgia,Lithuania,4,0,WAFF Championship,South Rhonda,China PR,True,2014
1973-07-28,Denmark,Croatia,1,2,UEFA Nations League,Doyleville,Finland,True,2012
1973-07-28,Italy,Slovakia,2,0,UEFA Euro qualification,North Richard,Ivory Coast,False,2018
1973-07-29,Ecuador,Jamaica,2,0,Friendly,New Shawn,China PR,False,2024
1973-07-30,Australia,Northern Mariana Islands,1,0,Finalissima,Victoriashire,Antigua and Barbuda,False,2024
1973-07-30,Philippines,Timor-Leste,1,0,Olympic Games,East Austinshire,São Tomé and Príncipe,False,2013
1973-07-31,Guernsey,Botswana,1,0,U.S. Cup,North Dawn,Malaysia,True,2018
1973-07-31,Brazil,Switzerland,2,0,UEFA Nations League,New Timothychester,Fiji,False,2020
1973-08-01,United States,Slovenia,7,0,Friendly,Brownshire,Turkey,True,2016
1973-08-01,Tanzania,Portugal,3,0,Central American and Caribbean Games,North James,South Africa,False,2011
1973-08-02,Mongolia,South Korea,2,0,FIFA World Cup qualification,Thompsonfort,Equatorial Guinea,False,2020
1973-08-02,Åland,Bulgaria,1,6,WAFF Championship,Shahville,Guatemala,True,2019
1973-08-02,Armenia,China PR,3,0,AFC Asian Cup qualification,Port Tammymouth,Cyprus,True,2021
1973-08-03,Senegal,Estonia,2,2,AFF Championship,Jasonshire,England,False,2022
1973-08-04,Scotland,Barbados,2,0,AFC Championship,Port Sophia,Moldova,False,2013
1973-08-04,Paraguay,Vietnam,2,1,Friendly,Madisonbury,Iceland,False,2018
1973-08-04,France,Republic of Ireland,17,0,Arab Championship,Alisonburgh,Wales,False,2017
1973-08-04,Seychelles,France,11,0,Southeast Asian Games,Lake Kelly,Vietnam,False,2023
1973-08-07,Mali,Mexico,1,2,FIFA World Cup qualification,Lake Laurenview,Cape Verde,True,2011
1973-08-07,Puerto Rico,Poland,2,3,UEFA Euro qualification,Donnaport,Slovenia,False,2015
1973-08-07,Nepal,Cameroon,1,3,UEFA Euro,New Lisa,Denmark,False,1999
1973-08-09,Belarus,Costa Rica,5,3,African Cup of Nations qualification,Francesville,Wales,False,2018
1973-08-09,Colombia,Namibia,1,4,SheBelieves Cup,Mejiaborough,Denmark,False,2011
1973-08-10,Estonia,Republic of Ireland,1,2,UEFA Euro qualification,Lake Kaitlyn,Vietnam,False,2013
1973-08-12,Italy,Belgium,2,0,Friendly,Mistyshire,France,False,2012
1973-08-12,Myanmar,Samoa,1,0,FIFA World Cup,Ortizville,Latvia,False,2023
1973-08-12,China PR,Jamaica,1,0,AFC Asian Cup qualification,Bryanland,South Korea,False,2021
1973-08-12,Italy,Australia,2,0,Friendly,Jenkinsshire,Japan,True,2016
1973-08-13,Scotland,Paraguay,1,0,Olympic Games,Pricefurt,Cyprus,True,2018
1973-08-14,New Zealand,Sri Lanka,1,0,Pan American Games,Ericatown,Kenya,True,2014
1973-08-14,Namibia,Hungary,1,1,FIFA World Cup qualification,Port Jason,Puerto Rico,True,2021
1973-08-14,Taiwan,Kazakhstan,1,0,SAFF Championship,New Bethton,Spain,False,2011
1973-08-15,Sweden,Portugal,2,4,UEFA Euro qualification,West Catherinechester,Czech Republic,True,2015
1973-08-16,Germany,France,1,0,Yongchuan International Tournament,Draketown,Spain,True,2019
1973-08-16,Haiti,Scotland,1,0,Friendly,Dudleyland,Benin,False,2021
1973-08-17,Trinidad and Tobago,Ghana,1,2,African Championship,New Robert,Bosnia and Herzegovina,True,2014
1973-08-17,Latvia,Romania,3,0,International Tournament,Port Jasonberg,South Africa,True,2012
1973-08-18,Greece,Australia,2,0,Cup of Nations,West Heatherton,Netherlands,True,2022
1973-08-19,England,Mali,2,0,Turkish Women's Cup,Port Kimberlyville,Switzerland,True,2019
1973-08-19,Japan,Romania,1,0,UEFA Euro qualification,Lake Javiermouth,Finland,True,2024
1973-08-19,Nepal,Iceland,3,0,Southeast Asian Games,South Sydneybury,Australia,False,2019
1973-08-19,China PR,Bangladesh,1,0,UEFA Euro qualification,South Alan,Malta,False,2017
1973-08-19,Turkey,El Salvador,1,0,UEFA Nations League,Albertport,Vietnam,False,2017
1973-08-20,Zimbabwe,Latvia,1,0,African Cup of Nations qualification,West Georgeport,Liechtenstein,False,2021
1973-08-20,Saudi Arabia,Botswana,1,0,OFC Nations Cup qualification,North William,Laos,True,2019
1973-08-20,Sweden,Japan,1,0,OFC Championship,Megantown,Belgium,False,2015
1973-08-21,Guam,Lithuania,1,0,AFC Olympic Qualifying Tournament,Port James,Ivory Coast,False,2001
1973-08-22,Colombia,United States,1,0,FIFA World Cup qualification,West Walterfurt,Bosnia and Herzegovina,False,2018
1973-08-22,Netherlands,Austria,2,0,Pacific Games,Blackton,China PR,True,2013
1973-08-23,Martinique,Slovakia,1,0,UEFA Euro qualification,Port Virginia,Isle of Man,True,2013
1973-08-23,Mexico,Mali,8,0,Algarve Cup,Harpertown,Australia,True,2002
1973-08-23,Nepal,Saint Lucia,19,0,Friendly,Sharpshire,Luxembourg,False,2012
1973-08-24,Germany,Moldova,1,0,AFC Olympic Qualifying Tournament,Whitefurt,Germany,True,2011
1973-08-25,Hungary,Austria,1,0,Friendly,Riveramouth,Kyrgyzstan,False,2017
1973-08-26,Germany,Åland,12,0,Olympic Games,Amyport,England,False,2022
1973-08-26,Romania,Nigeria,3,0,WAFU Zone B Cup,Ruthton,Portugal,False,2017
1973-08-27,Germany,Mexico,4,0,WAFF Championship,Smithchester,South Africa,False,2016
1973-08-28,United States,Portugal,2,0,Asian Games,West Gilbertborough,Germany,False,1998
1973-08-29,Zambia,Denmark,2,0,Algarve Cup,Carrillofurt,Republic of Ireland,False,2018
1973-08-30,Myanmar,Scotland,4,0,Friendly,Millerchester,South Africa,False,2020
1973-08-30,South Africa,Ivory Coast,6,0,FIFA World Cup qualification,Jenningsberg,Netherlands,False,2005
1973-08-30,Brazil,Iran,1,0,Baltic Cup,Angelaborough,Croatia,False,2018
1973-08-30,France,Zambia,1,0,African Cup of Nations,New Codybury,Brazil,False,2014
1973-08-31,Germany,Spain,1,0,CONCACAF Gold Cup qualification,Lake Peggychester,United States,True,2023
1973-08-31,Tanzania,Northern Ireland,2,0,Central American and Caribbean Games,North John,Jordan,True,2011
1973-09-03,Iceland,Morocco,1,0,Pacific Games,Lake Ricardoville,Hungary,True,2021
1973-09-03,Gotland,Haiti,1,1,Friendly,Robertsland,North Korea,False,2021
1973-09-03,Paraguay,Albania,4,0,AFF Championship,Judithville,Greece,False,2017
1973-09-03,Israel,Tonga,1,0,CONCACAF Championship qualification,West Kathryn,Albania,True,2012
1973-09-03,Scotland,Faroe Islands,6,0,CONCACAF Olympic Qualifying Tournament,Edwardland,Moldova,False,2011
1973-09-04,Guernsey,Laos,1,0,COSAFA Championship,West Danielle,Tunisia,True,2018
1973-09-04,Australia,Croatia,2,0,AFC Asian Cup,Nguyenchester,England,True,2015
1973-09-05,Mexico,Thailand,2,0,Tournoi de France,Robintown,South Africa,False,2010
1973-09-05,Norway,Wales,1,0,UEFA Euro qualification,Lake Mauricechester,Puerto Rico,True,2017
1973-09-07,Netherlands,Uganda,2,0,UEFA Euro qualification,Gatesberg,Uzbekistan,True,2022
1973-09-07,Timor-Leste,Mongolia,1,0,Central American Games,New Monicatown,Egypt,True,2007
1973-09-07,Hitra,Isle of Wight,2,2,CONCACAF Gold Cup qualification,Mendozaland,Cambodia,True,2023
1973-09-07,Nigeria,Montenegro,2,0,UEFA Euro qualification,New Kevin,United States,False,2014
1973-09-08,Estonia,Croatia,3,0,FIFA World Cup qualification,Whitakerport,Estonia,True,2022
1973-09-09,Bangladesh,England,1,0,Friendly,Staceybury,Serbia,False,2018
1973-09-10,Kosovo,Sweden,8,0,UEFA Euro qualification,Martintown,Antigua and Barbuda,False,2016
1973-09-10,Haiti,England,9,0,Friendly,South Thomastown,Canada,True,2024
1973-09-10,Poland,Switzerland,1,0,Friendly,Martinezton,Canada,False,2015
1973-09-10,France,Scotland,1,0,AFC Asian Cup qualification,Aaronbury,Cyprus,True,2022
1973-09-11,Mali,Thailand,2,0,Asian Games,East Christopherstad,China PR,True,2015
1973-09-11,Scotland,Slovenia,1,3,CONCACAF Gold Cup qualification,Jameshaven,Portugal,True,2013
1973-09-11,Latvia,Bosnia and Herzegovina,4,0,Pan American Games,West Jessica,El Salvador,True,2017
1973-09-12,Romania,Thailand,2,7,AFC Olympic Qualifying Tournament,West Christinehaven,Latvia,False,2024
1973-09-12,Montenegro,Vietnam,6,3,UEFA Euro qualification,Waltonshire,Iceland,True,2022
1973-09-12,Åland,Armenia,1,0,UEFA Nations League,South Tonichester,Pakistan,False,2018
1973-09-14,Scotland,Japan,1,0,Friendly,New Jeffrey,Japan,False,2016
1973-09-16,Norway,Timor-Leste,1,0,UEFA Euro qualification,Clarkchester,Australia,False,2016
1973-09-17,Israel,Guinea,1,2,CONCACAF Championship qualification,Jenkinsland,Ivory Coast,False,2018
1973-09-18,Sweden,Hungary,4,0,Friendly,Katrinaport,United Arab Emirates,False,2022
1973-09-18,China PR,Republic of Ireland,4,3,FIFA World Cup qualification,Port Michelle,Albania,False,2017
1973-09-21,Czech Republic,Israel,1,21,UEFA Euro qualification,Port Alyssastad,France,True,2020
1973-09-21,United States,Canada,2,0,Friendly,Rebeccaport,Azerbaijan,False,2023
1973-09-21,Kenya,Western Isles,1,0,AFC Asian Cup qualification,North Damonmouth,Cyprus,False,2023
1973-09-23,Jordan,Andorra,4,0,Southeast Asian Games,New Ruthburgh,New Zealand,False,2016
1973-09-24,Israel,Finland,3,0,Friendly,Lake Alexis,South Korea,True,2021
1973-09-24,England,Albania,1,0,Friendly,Alyssabury,Turkey,True,2012
1973-09-26,Jordan,Saint Vincent and the Grenadines,3,0,Friendly,Englishside,Spain,False,2014
1973-09-26,Uganda,Zimbabwe,1,0,Friendly,Jonesside,Hungary,True,2019
1973-09-28,Mali,Austria,1,0,Friendly,Port Shannonland,Norway,False,2024
1973-09-28,Azerbaijan,Chile,11,0,Friendly,Martinezmouth,South Africa,False,2017
1973-09-30,India,Burkina Faso,1,0,FIFA World Cup qualification,New Lucaston,Spain,False,2020
1973-09-30,France,Denmark,2,0,UEFA Euro qualification,East Larry,Uzbekistan,False,2014
1973-09-30,Canada,Senegal,9,0,African Cup of Nations qualification,Antonioton,Samoa,True,2021
1973-10-02,Tunisia,Norway,19,0,Friendly,New Ann,Belgium,False,2018
1973-10-04,Poland,Belgium,1,4,UEFA Euro qualification,Lake Amyport,Belgium,True,2017
1973-10-04,Iceland,Russia,7,0,UEFA Nations League,North Soniatown,Vietnam,True,2018
1973-10-04,Jordan,DR Congo,2,0,AFC Olympic Qualifying Tournament,Port Sarah,Greece,False,2017
1973-10-04,Jamaica,Prince Edward Island,1,0,FIFA World Cup qualification,East Emily,Uganda,False,2017
1973-10-05,England,Finland,13,0,WAFU Zone B Cup,Lake Donald,Ghana,False,2002
1973-10-05,Mali,Ecuador,1,8,FIFA World Cup,North Joshua,Scotland,False,2009
1973-10-05,Myanmar,Israel,14,2,Asian Games,Edwardshaven,Indonesia,True,2010
1973-10-06,United States,Estonia,8,0,FIFA World Cup qualification,North Kimberlyberg,United States,False,2019
1973-10-07,United States,Denmark,9,0,Friendly,North Garystad,England,False,2021
1973-10-07,Jordan,Slovakia,1,0,UEFA Euro qualification,Port Donaldborough,Lithuania,False,2013
1973-10-07,Greece,Cuba,2,0,SheBelieves Cup,Mariaville,Eritrea,False,2022
1973-10-08,United States,Jordan,11,9,Friendly,West Gary,Cyprus,False,2018
1973-10-08,Tanzania,Macedonia,3,0,UEFA Euro qualification,North Davidton,Vietnam,False,2022
1973-10-08,Sri Lanka,Wales,2,0,Turkish Women's Cup,New Kurt,Portugal,True,2018
1973-10-10,Jamaica,Greece,1,0,Algarve Cup,South Randy,El Salvador,False,2022
1973-10-11,Croatia,Bulgaria,1,0,FIFA World Cup qualification,Olsenside,Finland,True,2022
1973-10-11,Argentina,Botswana,1,0,SheBelieves Cup,New Kayla,France,False,2014
1973-10-12,Croatia,Northern Ireland,4,0,CONCACAF Olympic Qualifying Tournament qualification,North Matthewland,Poland,True,2015
1973-10-12,Germany,Tanzania,3,0,COSAFA Championship,South Frankborough,England,False,2018
1973-10-12,China PR,Bulgaria,4,0,UEFA Euro qualification,Michaelbury,Tajikistan,False,2018
1973-10-12,Finland,Moldova,4,0,FIFA World Cup qualification,Lindsayberg,Canada,True,2020
1973-10-12,Iceland,Georgia,6,0,UEFA Euro,Ellishaven,Cyprus,False,2016
1973-10-13,China PR,Northern Ireland,1,1,Friendly,Danielberg,Japan,False,2007
1973-10-15,Turkey,Grenada,1,0,Friendly,New Mark,Trinidad and Tobago,True,2024
1973-10-15,Ecuador,Saint Vincent and the Grenadines,5,0,CAF Olympic Qualifying Tournament,North Kayla,England,False,2012
1973-10-16,Norway,Italy,3,1,FIFA World Cup qualification,East Richardmouth,India,False,2013
1973-10-16,Cameroon,Czech Republic,2,0,Inter Games,East Benjaminfort,Ecuador,True,2023
1973-10-18,Bolivia,Northern Ireland,1,0,Southeast Asian Games,Mayhaven,Australia,False,2022
1973-10-19,Aruba,Uruguay,1,0,FIFA World Cup,East Kaylaville,Albania,False,2017
1973-10-19,Hong Kong,Thailand,1,1,FIFA World Cup,New Carolynburgh,New Caledonia,False,2000
1973-10-20,El Salvador,Saint Kitts and Nevis,1,0,Friendly,Johnshire,Nigeria,False,2016
1973-10-20,France,Australia,1,0,Baltic Cup,South Alejandraview,Spain,False,1995
1973-10-21,Cameroon,Italy,13,0,AFF Championship,Jeffreymouth,Iceland,False,2011
1973-10-21,Spain,South Korea,1,0,Friendly,Cannonchester,Portugal,False,2024
1973-10-21,South Korea,Senegal,1,0,UEFA Euro qualification,Floresshire,France,False,2020
1973-10-22,Bosnia and Herzegovina,Lithuania,7,0,AFC Olympic Qualifying Tournament,Shawnfort,Austria,True,2023
1973-10-22,Nigeria,South Korea,3,0,AFC Championship,Port Julian,Uzbekistan,True,2009
1973-10-24,Iran,Myanmar,5,0,African Championship,Rowlandside,Nepal,True,1994
1973-10-24,Equatorial Guinea,Brazil,1,0,FIFA World Cup qualification,Nicolehaven,Turkey,False,2007
1973-10-24,Wales,Slovenia,2,0,SAFF Championship,Dakotahaven,Portugal,False,2023
1973-10-25,Kosovo,Hong Kong,8,0,FIFA World Cup qualification,South Sharon,Greece,False,2010
1973-10-27,United Arab Emirates,Equatorial Guinea,1,0,Friendly,North Trevormouth,Gabon,True,2023
1973-10-27,Indonesia,Finland,5,0,Asian Games,Moranbury,Kyrgyzstan,True,2019
1973-10-28,United States,Israel,1,0,WAFU Zone A Cup,Lake Teresaside,Netherlands,True,2006
1973-10-28,Germany,Botswana,7,0,FIFA World Cup qualification,South Stephanie,Netherlands,False,2020
1973-10-28,Mozambique,Aruba,1,0,UEFA Nations League,North Mason,Moldova,False,2017
1973-10-29,Malta,Denmark,1,0,Copa América,Martinezland,Nigeria,False,2013
1973-10-29,Spain,China PR,1,0,FIFA World Cup,Kevinview,Albania,False,1998
1973-10-29,Kazakhstan,Djibouti,12,0,Algarve Cup,Lake Juliatown,Vietnam,False,2020
1973-10-30,Afghanistan,Wales,1,0,Algarve Cup,Port Angela,Jersey,False,2007
1973-10-30,New Caledonia,Cuba,2,0,African Championship,Lake Diane,Jamaica,True,2023
1973-11-02,Estonia,Myanmar,4,0,African Championship,South Laura,Faroe Islands,False,2001
1973-11-03,Fiji,Angola,1,0,African Championship,Ramirezview,Romania,True,2012
1973-11-03,Belarus,Taiwan,1,0,Friendly,North Ryanside,Guyana,False,2021
1973-11-04,Norway,Israel,5,1,EAFF E-1 Championship,Lake Scott,Italy,True,2021
1973-11-05,Scotland,Scotland,5,0,Cyprus Cup,Port Josephland,Portugal,False,2023
1973-11-06,Montenegro,Zimbabwe,4,1,Pink Ladies Cup,South Jessica,Taiwan,True,2023
1973-11-06,Chile,Slovakia,1,18,CONCACAF Gold Cup qualification,Harrisonfurt,Andorra,True,2008
