date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
1987-09-10,Finland,Norway,3,3,UEFA Euro qualification,Kerava,Finland,False,1987
1987-09-30,Sweden,Netherlands,0,0,UEFA Euro qualification,Linköping,Sweden,False,1987
1987-10-07,Norway,Denmark,0,1,UEFA Euro qualification,Oslo,Norway,False,1987
1987-10-07,Hungary,Germany,0,1,UEFA Euro qualification,Budapest,Hungary,False,1987
1987-10-11,Bulgaria,Spain,1,1,UEFA Euro qualification,Sofia,Bulgaria,False,1987
1987-10-18,Belgium,Czechoslovakia,1,1,UEFA Euro qualification,Aalst,Belgium,False,1987
1987-10-24,Belgium,France,0,2,UEFA Euro qualification,Mouscron,Belgium,False,1987
1987-10-25,Finland,England,1,2,UEFA Euro qualification,Finland,Finland,False,1987
1987-11-07,Netherlands,Scotland,4,0,UEFA Euro qualification,Nuth,Netherlands,False,1987
1987-11-08,England,Denmark,2,1,UEFA Euro qualification,Blackburn,England,False,1987
1987-11-08,Czechoslovakia,Spain,1,0,UEFA Euro qualification,Czechoslovakia,Czechoslovakia,False,1987
1987-11-14,Hungary,Switzerland,7,1,UEFA Euro qualification,Szolnok,Hungary,False,1987
1987-11-15,Germany,Italy,3,0,UEFA Euro qualification,Burghausen,Germany,False,1987
1987-11-21,France,Bulgaria,5,0,UEFA Euro qualification,Lucé,France,False,1987
1987-11-29,Republic of Ireland,Netherlands,0,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,1987
1987-12-11,Canada,Hong Kong,2,0,Chunghua Cup,Kaohsiung,Taiwan,True,1987
1987-12-12,United States,Japan,1,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-12,Australia,Canada,2,0,Chunghua Cup,Kaohsiung,Taiwan,True,1987
1987-12-13,Taiwan,New Zealand,3,1,Chunghua Cup,Taipei,Taiwan,False,1987
1987-12-13,Australia,Hong Kong,6,0,Chunghua Cup,Kaohsiung,Taiwan,True,1987
1987-12-15,New Zealand,United States,1,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-15,Japan,Hong Kong,5,0,Chunghua Cup,Kaohsiung,Taiwan,True,1987
1987-12-15,Taiwan,Australia,2,0,Chunghua Cup,Taipei,Taiwan,False,1987
1987-12-16,United States,Australia,6,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-16,Taiwan,Canada,2,0,Chunghua Cup,Taipei,Taiwan,False,1987
1987-12-17,Taiwan,New Zealand,1,0,Chunghua Cup,Taipei,Taiwan,False,1987
1987-12-17,Canada,Australia,0,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-19,New Zealand,Australia,1,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-19,United States,Canada,4,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-19,Spain,Belgium,1,0,UEFA Euro qualification,Aranjuez,Spain,False,1987
1987-12-20,New Zealand,Canada,1,0,Chunghua Cup,Taipei,Taiwan,True,1987
1987-12-20,Taiwan,United States,2,1,Chunghua Cup,Taipei,Taiwan,False,1987
1988-03-06,Spain,France,1,3,UEFA Euro qualification,Palma del Río,Spain,False,1988
1988-03-12,Netherlands,Republic of Ireland,2,0,UEFA Euro qualification,Delft,Netherlands,False,1988
1988-03-20,Spain,Bulgaria,1,0,UEFA Euro qualification,Torrent,Spain,False,1988
1988-04-02,Italy,Germany,0,0,UEFA Euro qualification,Andria,Italy,False,1988
1988-04-02,Czechoslovakia,Belgium,0,0,UEFA Euro qualification,Hodonín,Czechoslovakia,False,1988
1988-04-03,Republic of Ireland,Scotland,2,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,1988
1988-04-09,Bulgaria,Belgium,0,0,UEFA Euro qualification,Sofia,Bulgaria,False,1988
1988-04-24,France,Spain,0,0,UEFA Euro qualification,Castelsarrasin,France,False,1988
1988-04-24,Bulgaria,Czechoslovakia,0,1,UEFA Euro qualification,Stanke Dimitrov,Bulgaria,False,1988
1988-04-30,Italy,Hungary,5,1,UEFA Euro qualification,San Benedetto del Tronto,Italy,False,1988
1988-05-07,Republic of Ireland,Sweden,1,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,1988
1988-05-07,France,Czechoslovakia,2,2,UEFA Euro qualification,Thonon,France,False,1988
1988-05-08,Denmark,England,2,0,UEFA Euro qualification,Herning,Denmark,False,1988
1988-05-14,Germany,Switzerland,0,0,UEFA Euro qualification,Pforzheim,Germany,False,1988
1988-05-14,Spain,Czechoslovakia,0,2,UEFA Euro qualification,Figueres,Spain,False,1988
1988-05-22,France,Belgium,0,0,UEFA Euro qualification,Loison-sous-Lens,France,False,1988
1988-05-26,Norway,Finland,0,2,UEFA Euro qualification,Nesbyen,Norway,False,1988
1988-05-28,Denmark,Finland,3,1,UEFA Euro qualification,Copenhagen,Denmark,False,1988
1988-06-01,Sweden,Czechoslovakia,1,0,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-01,United States,Japan,5,2,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-01,Australia,Brazil,1,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-01,Netherlands,Ivory Coast,3,0,FIFA Women's Invitation Tournament,Foshan,China PR,True,1988
1988-06-01,China PR,Canada,2,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-01,Norway,Thailand,4,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-03,China PR,Netherlands,1,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-03,Canada,Ivory Coast,6,0,FIFA Women's Invitation Tournament,Foshan,China PR,True,1988
1988-06-03,Brazil,Norway,2,1,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-03,Australia,Thailand,3,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-03,Sweden,United States,1,1,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-03,Czechoslovakia,Japan,2,1,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-06,Czechoslovakia,United States,0,0,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-06,Sweden,Japan,3,0,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-06,Brazil,Thailand,9,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-06,Canada,Netherlands,1,1,FIFA Women's Invitation Tournament,Foshan,China PR,True,1988
1988-06-06,China PR,Ivory Coast,8,1,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-06,Norway,Australia,3,0,FIFA Women's Invitation Tournament,Jiangmen,China PR,True,1988
1988-06-08,Sweden,Canada,1,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,True,1988
1988-06-08,China PR,Australia,7,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-08,Brazil,Netherlands,2,1,FIFA Women's Invitation Tournament,Foshan,China PR,True,1988
1988-06-08,Norway,United States,1,0,FIFA Women's Invitation Tournament,Panyu,China PR,True,1988
1988-06-10,China PR,Sweden,1,2,FIFA Women's Invitation Tournament,Panyu,China PR,False,1988
1988-06-10,Norway,Brazil,2,1,FIFA Women's Invitation Tournament,Guangzhou,China PR,True,1988
1988-06-11,Switzerland,Hungary,3,0,UEFA Euro qualification,Zürich,Switzerland,False,1988
1988-06-12,Sweden,Norway,0,1,FIFA Women's Invitation Tournament,Guangzhou,China PR,True,1988
1988-06-12,China PR,Brazil,0,0,FIFA Women's Invitation Tournament,Guangzhou,China PR,False,1988
1988-06-18,Italy,Switzerland,5,0,UEFA Euro qualification,Levanto,Italy,False,1988
1988-07-20,Italy,Germany,1,0,Mundialito,Trento,Italy,False,1988
1988-07-22,United States,Germany,2,1,Mundialito,Trento,Italy,True,1988
1988-07-22,France,England,1,1,Mundialito,Trento,Italy,True,1988
1988-07-24,Italy,United States,2,1,Mundialito,Trento,Italy,False,1988
1988-07-26,Italy,France,3,0,Mundialito,Trento,Italy,False,1988
1988-07-27,England,United States,2,0,Mundialito,Trento,Italy,True,1988
1988-07-29,United States,France,1,0,Mundialito,Trento,Italy,True,1988
1988-07-30,Italy,England,1,2,Mundialito,Trento,Italy,False,1988
1988-08-21,Norway,England,2,0,UEFA Euro qualification,Klepp,Norway,False,1988
1988-08-24,Finland,Denmark,1,2,UEFA Euro qualification,Vantaa,Finland,False,1988
1988-09-04,Denmark,Norway,3,2,UEFA Euro qualification,Aalborg,Denmark,False,1988
1988-09-04,England,Finland,1,1,UEFA Euro qualification,England,England,False,1988
1988-09-17,Switzerland,Germany,0,10,UEFA Euro qualification,Binningen,Switzerland,False,1988
1988-09-18,England,Norway,1,3,UEFA Euro qualification,Blackburn,England,False,1988
1988-09-18,Sweden,Republic of Ireland,4,0,UEFA Euro qualification,Mariestad,Sweden,False,1988
1988-10-01,Netherlands,Sweden,1,0,UEFA Euro qualification,Valkenswaard,Netherlands,False,1988
1988-10-01,Belgium,Bulgaria,5,0,UEFA Euro qualification,Tienen,Belgium,False,1988
1988-10-08,Hungary,Italy,0,0,UEFA Euro qualification,Baja,Hungary,False,1988
1988-10-08,Czechoslovakia,France,0,0,UEFA Euro qualification,Frýdek-Místek,Czechoslovakia,False,1988
1988-10-15,Denmark,Sweden,1,5,UEFA Euro qualification,Odense,Denmark,False,1988
1988-10-22,Norway,Netherlands,2,1,UEFA Euro qualification,Horten,Norway,False,1988
1988-10-23,Czechoslovakia,Bulgaria,3,0,UEFA Euro qualification,Czechoslovakia,Czechoslovakia,False,1988
1988-10-26,Sweden,Denmark,1,1,UEFA Euro qualification,Borås,Sweden,False,1988
1988-10-29,Belgium,Spain,1,0,UEFA Euro qualification,Antwerp,Belgium,False,1988
1988-10-30,Switzerland,Italy,0,6,UEFA Euro qualification,Caslano,Switzerland,False,1988
1988-10-30,Germany,Hungary,4,0,UEFA Euro qualification,Passau,Germany,False,1988
1988-11-05,Netherlands,Norway,0,3,UEFA Euro qualification,Rijsoord,Netherlands,False,1988
1988-11-06,Bulgaria,France,0,2,UEFA Euro qualification,Sofia,Bulgaria,False,1988
1988-11-26,Czechoslovakia,Germany,1,1,UEFA Euro qualification,Bratislava,Czechoslovakia,False,1988
1988-11-27,Italy,France,2,0,UEFA Euro qualification,Reggio Emilia,Italy,False,1988
1988-12-11,France,Italy,1,2,UEFA Euro qualification,Vallauris,France,False,1988
1988-12-17,Germany,Czechoslovakia,2,0,UEFA Euro qualification,Kaiserslautern,Germany,False,1988
1989-01-01,Mozambique,Iceland,2,1,Island Games,Lake Mauricechester,Azerbaijan,True,2011
1989-01-01,Jordan,Guinea,4,0,CONCACAF Gold Cup qualification,Sheilastad,Turkey,False,2007
1989-01-01,Equatorial Guinea,Switzerland,0,1,FIFA World Cup,North Joshua,Antigua and Barbuda,False,2015
1989-01-01,Costa Rica,Kenya,1,0,OFC Championship,Michellefort,Gambia,True,2014
1989-01-03,Tunisia,Guatemala,1,0,African Cup of Nations qualification,Johnmouth,Faroe Islands,False,2021
1989-01-04,Scotland,Colombia,1,7,CECAFA Championship,East Austinshire,Honduras,False,2018
1989-01-04,Kenya,Colombia,1,1,Arnold Clark Cup,Michealfort,Portugal,False,2023
1989-01-06,Croatia,Spain,0,3,WAFU Zone A Cup,Katelynside,Thailand,False,2023
1989-01-06,Mali,Kazakhstan,1,1,Australian Cup,Blackton,Shetland,False,2012
1989-01-06,Republic of Ireland,South Africa,4,2,Olympic Games,Dudleyland,Georgia,False,2014
1989-01-07,Republic of Ireland,Brazil,4,1,Tournoi de France,Kaiserton,Egypt,False,2012
1989-01-07,Nepal,Jamaica,5,1,Friendly,West Lindaburgh,Papua New Guinea,False,2015
1989-01-08,Iceland,Estonia,1,1,CONCACAF Gold Cup qualification,Jennastad,Luxembourg,True,2014
1989-01-08,Israel,Taiwan,1,1,EAFF East Asian Cup,Kevinview,Tunisia,False,2023
1989-01-10,Trinidad and Tobago,Taiwan,0,0,CONCACAF Gold Cup qualification,East Cindy,Portugal,True,2016
1989-01-11,Myanmar,United States,0,1,Friendly,Neilberg,Taiwan,False,2015
1989-01-11,Italy,Cameroon,1,5,Istria Cup,Mayhaven,Portugal,False,1996
1989-01-13,Saint Vincent and the Grenadines,Montenegro,0,0,AFC Asian Cup qualification,Port Jacobborough,Moldova,True,2021
1989-01-15,Croatia,Portugal,1,1,UEFA Euro qualification,Pereztown,South Africa,False,2024
1989-01-16,New Zealand,Uruguay,4,1,Pacific Games,West Kathryn,Solomon Islands,True,2023
1989-01-17,Japan,Cyprus,1,1,CONCACAF Gold Cup qualification,North Angelamouth,England,True,2016
1989-01-17,Australia,Taiwan,1,1,CONCACAF Gold Cup qualification,Florestown,Ukraine,False,2023
1989-01-18,Nepal,France,2,0,Friendly,Joyceshire,Lithuania,False,2023
1989-01-18,Sudan,Iceland,0,2,CONCACAF Gold Cup qualification,Port Beth,Denmark,False,2013
1989-01-19,Japan,Finland,1,1,UEFA Euro qualification,Smithville,South Africa,False,2024
1989-01-19,Lebanon,Maldives,1,1,Friendly,West Wendy,Kosovo,False,2012
1989-01-19,Canada,Portugal,1,1,African Cup of Nations qualification,Grantport,Jamaica,False,2024
1989-01-21,Norway,Panama,4,1,UEFA Nations League,Port Donaldborough,Turks and Caicos Islands,False,2021
1989-01-21,Iceland,Curaçao,1,0,EAFF E-1 Championship qualification,New Katiechester,Papua New Guinea,False,2021
1989-01-22,Pakistan,Poland,4,2,CONCACAF Gold Cup qualification,Port Thomasborough,Luxembourg,True,2012
1989-01-23,England,Nicaragua,1,0,Cyprus Cup,Port John,Cyprus,True,2011
1989-01-24,Haiti,Taiwan,4,2,WAFU Zone A Cup,Francesville,Netherlands,False,2023
1989-01-25,Kazakhstan,Hungary,0,1,Friendly,Scottchester,Cyprus,False,2022
1989-01-25,Nicaragua,Seychelles,1,1,African Cup of Nations,Gonzalesside,North Macedonia,True,2018
1989-01-26,Bhutan,Grenada,0,3,CONCACAF Gold Cup qualification,Michaelbury,Moldova,True,2016
1989-01-26,England,United States,3,1,AFC Championship,Miketon,Colombia,True,2018
1989-01-27,Bangladesh,Guyana,1,1,OFC Nations Cup qualification,Olsenmouth,United States,True,2016
1989-01-27,Haiti,Dominican Republic,1,0,CONCACAF Championship qualification,Port Matthew,Portugal,False,2018
1989-01-27,Gotland,Uganda,6,1,Malta International Tournament,Port Andrew,Malta,False,2014
1989-01-29,Kosovo,Venezuela,1,1,VisitMalta Women's Trophy,Port Katelyn,Peru,True,2006
1989-01-29,Guinea-Bissau,Algeria,1,0,Olympic Games,Isaacville,Thailand,False,2015
1989-01-29,Gibraltar,South Korea,1,1,Olympic Games,Mcfarlandside,Taiwan,False,2024
1989-01-30,Greece,New Zealand,1,0,Tournoi de France,Martintown,South Africa,False,2013
1989-02-01,DR Congo,Vanuatu,0,1,Southeast Asian Games,New Kurt,Papua New Guinea,False,2022
1989-02-01,Kazakhstan,Bosnia and Herzegovina,4,2,Friendly,Waltonshire,Nepal,False,2022
1989-02-01,Haiti,Turkmenistan,0,1,Friendly,Guerrerofort,Taiwan,False,2023
1989-02-02,Bahamas,Ukraine,0,1,FIFA World Cup qualification,Port Norman,Portugal,False,2021
1989-02-03,Canada,Tunisia,10,0,Yongchuan International Tournament,Arnoldport,Nicaragua,True,2012
1989-02-03,Georgia,Macau,1,0,COSAFA Championship,Port Lorettafort,Japan,False,2010
1989-02-03,Tunisia,Estonia,0,0,CECAFA Championship,Port Virginia,Lithuania,False,1993
1989-02-04,Northern Mariana Islands,Malta,4,3,WAFF Championship,Port Jaimetown,Turkey,True,2017
1989-02-04,Nigeria,Åland,1,1,OFC Nations Cup,Port Rhonda,Tunisia,False,2013
1989-02-04,Sri Lanka,Guam,1,0,CONCACAF Olympic Qualifying Tournament,Williamfurt,Sierra Leone,True,2001
1989-02-06,Bermuda,Lithuania,1,4,UEFA Euro qualification,Scottstad,Cambodia,False,2023
1989-02-06,Australia,Faroe Islands,1,1,Aphrodite Cup,Lake Tarachester,Italy,False,2007
1989-02-07,Northern Ireland,Panama,4,0,AFF Championship,Port John,Philippines,False,2011
1989-02-08,New Zealand,Northern Ireland,1,2,International Tournament,Port Ian,Honduras,True,2015
1989-02-08,Equatorial Guinea,Norway,1,0,Olympic Games,East William,Luxembourg,False,2023
1989-02-10,Rhodes,North Korea,1,5,CAF Olympic Qualifying Tournament,North James,Pakistan,True,2020
1989-02-12,Slovenia,Iceland,1,1,Cyprus Cup,Fitzgeraldborough,Kenya,False,2015
1989-02-14,Taiwan,Czech Republic,8,0,Island Games,Jenningsberg,Spain,True,2021
1989-02-14,Norway,South Africa,1,0,UEFA Euro qualification,North Dylan,Spain,False,2014
1989-02-15,United States Virgin Islands,Malaysia,6,1,U.S. Cup,North Ann,Norway,False,2014
1989-02-17,Cambodia,Guyana,0,0,African Championship qualification,Port Julian,Slovakia,False,2022
1989-02-19,Montenegro,Lithuania,5,2,CONCACAF Gold Cup qualification,Santosside,Wales,False,2012
1989-02-20,Ecuador,Chile,0,1,FIFA World Cup qualification,Moranbury,Republic of Ireland,False,2024
1989-02-20,Gotland,Palestine,1,1,CONCACAF Gold Cup qualification,Elizabethton,Portugal,True,2018
1989-02-20,Switzerland,Italy,1,0,WAFF Championship,North James,Cyprus,False,2021
1989-02-20,Switzerland,Palestine,0,0,African Cup of Nations qualification,Doyleville,Brazil,False,2021
1989-02-24,Italy,Austria,4,0,FIFA World Cup qualification,South Kyle,Nigeria,False,2001
1989-02-26,Martinique,Belarus,5,0,CONCACAF Gold Cup qualification,East Lori,Malta,False,2013
1989-02-26,Bolivia,Brazil,0,0,U.S. Cup,West Lisaport,Bahrain,True,2016
1989-02-27,Denmark,North Korea,1,1,CECAFA Championship,Ryanmouth,Taiwan,False,2022
1989-02-27,Laos,Martinique,1,1,EAFF East Asian Cup,New Kayla,Jersey,False,2011
1989-03-01,Equatorial Guinea,Jamaica,1,1,CONCACAF Gold Cup qualification,New Monicatown,Cambodia,False,2001
1989-03-01,Peru,Brazil,4,1,CECAFA Championship,West Georgeport,Portugal,False,2016
1989-03-02,Croatia,Myanmar,1,1,Friendly,New Shawn,Morocco,False,2023
1989-03-02,Argentina,Italy,1,0,FIFA World Cup,Jenkinsshire,Ecuador,False,2022
1989-03-04,Shetland,South Africa,2,1,Olympic Games,Kennedyside,Belize,False,2013
1989-03-05,Haiti,Latvia,1,1,FIFA World Cup qualification,Sandrahaven,Portugal,False,2010
1989-03-06,Ukraine,Botswana,0,1,AFC Championship,Simmonsburgh,Portugal,True,2019
1989-03-07,South Africa,Argentina,0,0,Copa América,Michaelburgh,Wales,False,2015
1989-03-07,Tanzania,Guernsey,5,1,CAF Olympic Qualifying Tournament,North Matthewstad,Haiti,True,2019
1989-03-07,Lesotho,Japan,0,1,CONCACAF Championship qualification,West Carolyn,Turkey,False,2014
1989-03-07,Faroe Islands,Russia,1,0,Friendly,Jonesfurt,Serbia,False,2021
1989-03-07,Thailand,Myanmar,0,4,Matchworld Women's Cup,Jenningsberg,Scotland,True,2018
1989-03-08,Nigeria,Belgium,1,0,UEFA Euro qualification,Patrickton,Ivory Coast,False,2021
1989-03-09,Australia,Northern Ireland,2,5,FIFA World Cup,Brianmouth,Nicaragua,False,2003
1989-03-11,Solomon Islands,Bermuda,0,1,UEFA Euro qualification,South Tonya,New Zealand,True,2021
1989-03-11,Netherlands,Bahrain,4,1,African Championship,East Christopherstad,Costa Rica,True,2011
1989-03-11,Vietnam,Puerto Rico,1,0,UEFA Nations League,New Stephanie,Uruguay,False,2014
1989-03-13,Guernsey,Martinique,1,1,FIFA World Cup qualification,Clarkchester,Spain,False,2008
1989-03-13,United States,Tunisia,1,0,UEFA Euro qualification,Lake Javiermouth,Denmark,False,2021
1989-03-14,Turkey,France,4,1,UEFA Euro qualification,East Hannahtown,Macedonia,False,2014
1989-03-15,South Africa,Cameroon,1,1,Istria Cup,Paulborough,Portugal,True,2020
1989-03-15,Isle of Wight,Belize,1,1,CONCACAF Gold Cup qualification,Albertport,Chile,False,2020
1989-03-16,Sweden,Kenya,0,0,EAFF E-1 Championship,Port Kathrynside,Slovakia,False,2018
1989-03-17,Brazil,Latvia,5,1,EAFF E-1 Championship qualification,Phillipsport,Trinidad and Tobago,True,2014
1989-03-17,Kenya,Guernsey,0,1,CONCACAF Championship qualification,Mistyshire,Portugal,False,2022
1989-03-18,Germany,Haiti,0,0,SAFF Championship,Mendozaland,Northern Ireland,False,2007
1989-03-19,Uganda,Aruba,1,0,African Cup of Nations,Port Reneefurt,England,False,2013
1989-03-19,Bahrain,South Africa,1,1,CECAFA Championship,New Brentstad,Guam,False,2019
1989-03-19,Tahiti,Guam,0,0,Aisha Buhari Cup,Davidberg,Dominican Republic,True,2023
1989-03-20,New Caledonia,Myanmar,0,2,SAFF Championship,North Jasonbury,Norway,True,2015
1989-03-21,Cuba,Romania,1,1,AFC Asian Cup,Kennethfurt,Curaçao,True,2014
1989-03-21,Malaysia,Aruba,4,0,Aisha Buhari Cup,Victoriashire,Portugal,True,2015
1989-03-22,El Salvador,Nicaragua,2,0,CONCACAF Gold Cup qualification,Jackshire,Portugal,True,2014
1989-03-22,Andorra,Japan,1,1,UEFA Nations League,Carolinemouth,Romania,False,2020
1989-03-22,Guernsey,Estonia,1,1,FIFA World Cup qualification,South Stephanie,Serbia,False,2016
1989-03-23,Cameroon,Guinea-Bissau,0,1,CONCACAF Championship qualification,South Sydneybury,Malta,False,2007
1989-03-23,Australia,Anguilla,0,1,African Cup of Nations qualification,East Bethany,South Africa,True,2018
1989-03-23,Iceland,Australia,3,5,SAFF Championship,West Ginahaven,Canada,True,1996
1989-03-24,Uganda,Philippines,0,0,AFC Olympic Qualifying Tournament,Georgeberg,Jordan,True,2014
1989-03-25,Ghana,India,1,0,SAFF Championship,Port Vanessaburgh,Palestine,False,2002
1989-03-26,Slovenia,Iran,1,0,CONCACAF Championship qualification,North Jasonbury,Portugal,False,2010
1989-03-26,Australia,New Zealand,0,2,OFC Championship,Brisbane,Australia,False,1989
1989-03-27,Taiwan,Papua New Guinea,6,1,OFC Championship,Brisbane,Australia,True,1989
1989-03-28,Australia,Papua New Guinea,6,0,OFC Championship,Brisbane,Australia,False,1989
1989-03-28,New Zealand,Taiwan,1,0,OFC Championship,Brisbane,Australia,True,1989
1989-03-28,Sierra Leone,South Korea,0,0,Caribbean Queen's Friendly Tournament,Lake Larry,Finland,False,2005
1989-03-29,Croatia,Namibia,1,1,Friendly,Johnsonfurt,Nigeria,False,2023
1989-03-29,Algeria,Estonia,1,0,Southeast Asian Games,Carolynmouth,Serbia and Montenegro,True,2018
1989-03-30,Greece,Norway,0,0,CAFA Championship,West Heatherton,Luxembourg,False,2021
1989-03-30,New Zealand,Papua New Guinea,5,0,OFC Championship,Brisbane,Australia,True,1989
1989-03-30,New Zealand,Norway,4,1,CECAFA Championship,South Cody,Spain,False,2022
