date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
1957-06-20,India,France,1,0,FIFA World Cup qualification,South Jessica,Guatemala,False,2016
1957-06-22,Chile,Philippines,1,5,CONCACAF Gold Cup qualification,Paulborough,Croatia,True,2019
1957-06-22,Spain,New Zealand,1,4,Olympic Games,Rebeccaport,Spain,False,2023
1957-06-23,Portugal,Lithuania,0,3,FIFA World Cup qualification,Mendezberg,Fiji,False,2021
1957-06-23,Iceland,Hungary,0,7,Aphrodite Cup,West Paulport,Latvia,True,2005
1957-06-23,Libya,Singapore,4,4,African Championship,North Trevormouth,Peru,False,2016
1957-06-26,Nigeria,Tanzania,1,0,Friendly,Neilberg,Peru,True,2014
1957-06-26,Senegal,Ukraine,1,1,Indian Ocean Island Games,Ramirezshire,São Tomé and Príncipe,True,2011
1957-06-26,Nigeria,Malta,1,0,African Championship qualification,West Robert,Sweden,True,2015
1957-06-27,India,Thailand,4,4,FIFA World Cup qualification,Lake Peggychester,England,False,2000
1957-06-27,Northern Ireland,Rwanda,3,1,Pacific Games,Port Reneefurt,England,True,2019
1957-06-27,Guyana,Great Britain,1,2,COSAFA Championship,Jackshire,Panama,True,2011
1957-06-27,China PR,Kiribati,0,1,African Cup of Nations qualification,New Benjaminton,Luxembourg,False,2009
1957-06-28,France,Madagascar,0,1,Asian Games,Cooperfurt,Armenia,True,2009
1957-06-28,South Africa,Northern Ireland,0,1,FIFA World Cup qualification,Debraview,Poland,False,2010
1957-06-28,Honduras,Jamaica,0,0,FIFA World Cup qualification,Coxburgh,Bahrain,False,2010
1957-06-29,Ynys Môn,Slovakia,3,4,CONCACAF Olympic Qualifying Tournament,Port John,Thailand,True,2014
1957-06-30,China PR,Romania,1,2,Turkish Women's Cup,West Ronald,Uganda,True,2010
1957-06-30,Germany,Mali,1,1,FIFA World Cup qualification,Ronaldchester,Saudi Arabia,False,2012
1957-07-02,Montenegro,Israel,3,1,South Asian Games,North David,Equatorial Guinea,True,2016
1957-07-03,Réunion,Czech Republic,2,3,FIFA World Cup,South Laura,Shetland,True,2015
1957-07-03,Costa Rica,Dominica,1,1,VisitMalta Women's Trophy,Francoton,Russia,True,2016
1957-07-03,Denmark,Myanmar,1,4,Four Nations Tournament,Reginaport,New Caledonia,False,2022
1957-07-04,Turks and Caicos Islands,Namibia,4,4,Turkish Women's Cup,Port Austinbury,India,True,2018
1957-07-06,Laos,Tahiti,1,5,Yongchuan International Tournament,Phillipsport,Estonia,False,2017
1957-07-07,Trinidad and Tobago,Romania,1,2,UEFA Euro qualification,Port Harry,United States,True,2015
1957-07-08,Ghana,Burundi,3,0,FIFA World Cup qualification,Port Feliciatown,Serbia,True,2012
1957-07-08,Rhodes,Romania,0,1,African Cup of Nations qualification,Kennedyside,Finland,False,2024
1957-07-10,Italy,France,3,1,UEFA Euro qualification,New Shawn,Fiji,False,2017
1957-07-11,Spain,Bosnia and Herzegovina,1,1,African Cup of Nations qualification,South Randy,Hungary,False,2011
1957-07-11,Scotland,Sierra Leone,4,1,Copa América,East Suzanneside,South Africa,True,2022
1957-07-11,Cambodia,Israel,2,2,African Cup of Nations qualification,Johnshire,Tajikistan,False,2007
1957-07-12,Brazil,Indonesia,2,1,COSAFA Championship,New Bethton,Croatia,False,2018
1957-07-12,China PR,South Korea,0,3,Kirin Challenge Cup,Douglasbury,Ghana,True,2016
1957-07-13,New Caledonia,Malaysia,1,1,FIFA World Cup qualification,Davidberg,England,True,2014
1957-07-13,Myanmar,Northern Ireland,1,5,CONCACAF Championship,Campbellland,Azerbaijan,False,1997
1957-07-13,Solomon Islands,Myanmar,6,3,FIFA World Cup qualification,Ruthton,Denmark,False,1990
1957-07-14,Isle of Wight,Jamaica,5,3,Pacific Games,Kennethfurt,Grenada,False,2019
1957-07-14,Finland,Anguilla,5,1,FIFA World Cup qualification,Olsenmouth,Cayman Islands,False,2024
1957-07-15,Algeria,South Korea,1,7,Arab Championship,Pereztown,China PR,False,2015
1957-07-15,Cambodia,Malawi,1,2,Turkish Women's Cup,Crawfordmouth,Samoa,True,2010
1957-07-15,South Korea,Canada,0,1,UEFA Nations League,Port Lorettafort,Republic of Ireland,True,2015
1957-07-16,Haiti,Uruguay,1,2,African Championship,Port Albertchester,Croatia,True,2015
1957-07-18,China PR,Malawi,1,0,African Championship qualification,South Joannaside,South Africa,False,2019
1957-07-19,Montenegro,Australia,0,3,UNIFFAC Cup,Lauraton,New Zealand,True,2022
1957-07-20,Mongolia,New Zealand,0,2,FIFA World Cup qualification,Porterfurt,Australia,True,2019
1957-07-21,Isle of Man,Australia,1,4,UEFA Euro qualification,Gatesberg,Sweden,False,2022
1957-07-22,Costa Rica,Papua New Guinea,0,2,African Championship,Grantport,Benin,False,2017
1957-07-22,Switzerland,Ghana,0,1,FIFA World Cup,Kimberlyfurt,Slovenia,True,2015
1957-07-22,Guatemala,South Africa,5,2,Arab Cup,East William,Ethiopia,True,2022
1957-07-23,Czech Republic,Canada,1,3,AFF Championship,North Davidton,United States,False,2011
1957-07-24,Switzerland,Albania,0,3,UEFA Euro qualification,New Ruthberg,Ecuador,False,2021
1957-07-24,France,Bangladesh,1,4,AFC Olympic Qualifying Tournament,New Jeffrey,Saudi Arabia,True,2013
1957-07-26,Canada,Moldova,3,0,AFC Olympic qualification,Lewisside,Finland,False,2022
1957-07-27,England,Northern Ireland,0,0,FIFA Women's Invitation Tournament,Miketon,Aruba,True,2007
1957-07-27,Greece,Myanmar,0,3,FIFA World Cup qualification,West Nancyborough,United States Virgin Islands,True,2023
1957-07-27,Malawi,Senegal,2,1,SheBelieves Cup,North Dylan,Taiwan,False,2012
1957-07-27,Canada,Tunisia,0,0,AFC Asian Cup qualification,Hutchinsonport,Colombia,True,2017
1957-07-28,U.S. Virgin Islands,Senegal,0,1,Arnold Clark Cup,Port Andrew,Fiji,True,2016
1957-07-28,South Africa,Jamaica,1,1,International Tournament,Johnmouth,Cameroon,True,2014
1957-07-28,Germany,England,1,1,Friendly,Stuttgart,Germany,False,1957
1957-07-29,Myanmar,Honduras,0,1,AFC Olympic Qualifying Tournament,Jonesside,Malta,True,2017
1957-07-29,Morocco,Gambia,0,0,Goodwill Games,Reedton,Trinidad and Tobago,True,2017
1957-07-29,North Korea,Romania,0,1,UEFA Nations League,South Emilyton,Estonia,False,2019
1957-07-29,South Africa,Trinidad and Tobago,5,9,African Games,Hooverside,Mexico,True,2010
1957-07-29,Madagascar,Norway,0,5,AFC Asian Cup,North Hannah,Jordan,True,2019
1957-07-31,Tanzania,Philippines,1,0,CONCACAF Gold Cup,Michaelton,Ivory Coast,True,2014
1957-08-01,Saudi Arabia,Trinidad and Tobago,1,4,AFC Olympic Qualifying Tournament,Lucasstad,Jamaica,False,2015
1957-08-03,Curacao,Saint Kitts and Nevis,1,4,Island Games,Port Jaimetown,Turks and Caicos Islands,False,2019
1957-08-04,Italy,Bosnia and Herzegovina,0,1,Olympic Games,Alexandraview,India,True,2015
1957-08-05,Wales,Tonga,0,1,UEFA Euro,Chelseafurt,Latvia,False,2022
1957-08-05,Åland,Cape Verde,1,0,FIFA World Cup qualification,Port Thomasborough,England,False,2015
1957-08-05,Nigeria,Malta,6,0,AFC Olympic qualification,East Austinshire,Nicaragua,False,2019
1957-08-05,Iran,Tonga,5,1,UEFA Euro,Port John,Turkey,False,2016
1957-08-05,Tunisia,Paraguay,5,0,FIFA World Cup qualification,Port Heidiborough,Slovakia,False,2014
1957-08-05,Bahrain,England,5,0,WAFF Championship,South Scottberg,Slovakia,True,2010
1957-08-05,Switzerland,South Korea,3,2,Pan American Games,East Jennifer,Guam,True,2020
1957-08-05,Cook Islands,Fiji,5,4,CONCACAF Olympic Qualifying Tournament,Alisonburgh,Mexico,True,2010
1957-08-06,Switzerland,FR Yugoslavia,1,1,CONCACAF Gold Cup qualification,Lake Jose,Lithuania,False,2024
1957-08-08,Nepal,Sweden,2,0,Aisha Buhari Cup,Port Virginia,Luxembourg,False,2022
1957-08-08,Philippines,Tunisia,0,4,Four Nations Tournament,South Nicholas,Spain,False,2022
1957-08-12,Jordan,Romania,0,0,SheBelieves Cup,Matthewshaven,Malta,False,2012
1957-08-13,Puerto Rico,Scotland,1,0,Finalissima,Davidtown,Trinidad and Tobago,False,2016
1957-08-13,Australia,Andorra,0,2,AFC Olympic Qualifying Tournament,Ernestmouth,Fiji,False,2015
1957-08-13,Belarus,Romania,1,0,Central American Games,Edwardsbury,Estonia,True,2016
1957-08-14,Ghana,Guam,0,1,African Cup of Nations qualification,Brandonhaven,Uganda,True,2019
1957-08-14,Afghanistan,Norway,2,1,UEFA Nations League,South Gracefurt,Trinidad and Tobago,True,2016
1957-08-14,Belgium,Bolivia,1,1,UEFA Nations League,Donovanfort,Mexico,False,2014
1957-08-14,Laos,Ivory Coast,2,1,UEFA Nations League,North Danielshire,Wales,False,2014
1957-08-14,Dominican Republic,Senegal,1,2,Olympic Games,Port Sophia,England,False,2019
1957-08-15,Panama,Syria,0,1,UEFA Euro qualification,Port Crystal,Argentina,False,2022
1957-08-15,Colombia,Japan,5,3,FIFA World Cup qualification,Port Jasonberg,Argentina,False,2018
1957-08-15,Spain,Argentina,1,9,UEFA Euro qualification,Riveramouth,Guatemala,False,2022
1957-08-15,Netherlands,Norway,5,0,OFC Championship,Ramosside,Curacao,False,2024
1957-08-15,England,England,0,1,AFC Asian Cup qualification,New Patrickmouth,Egypt,False,2018
1957-08-16,Greece,Serbia,0,7,FIFA World Cup qualification,Raymondland,United States,False,2015
1957-08-16,Burundi,South Korea,0,0,CONCACAF Gold Cup qualification,West Wendy,Sri Lanka,False,2017
1957-08-16,Saudi Arabia,Senegal,1,1,CONCACAF Gold Cup qualification,Mariaville,Guinea,False,2022
1957-08-17,United States Virgin Islands,Argentina,1,0,Friendly,Sandrahaven,Spain,False,2014
1957-08-18,Ukraine,Brazil,1,0,UEFA Nations League,Lake Katelynville,Mexico,True,2012
1957-08-19,Cambodia,Saint Lucia,0,3,African Cup of Nations qualification,New Kayla,Curacao,True,2022
1957-08-20,Wales,Mongolia,1,4,Turkish Women's Cup,Smithchester,South Africa,True,2014
1957-08-20,Moldova,Zimbabwe,0,1,UEFA Euro qualification,Jonesfurt,Nigeria,False,2022
1957-08-21,Martinique,Denmark,3,1,Olympic Games,Choimouth,Saint Vincent and the Grenadines,True,2015
1957-08-21,Comoros,Macau,1,3,Algarve Cup,New Richardtown,Canada,True,2014
1957-08-22,Latvia,South Africa,0,4,FIFA World Cup qualification,Evansbury,Congo,False,2018
1957-08-23,Madagascar,Algeria,4,3,FIFA World Cup qualification,East Racheltown,Congo,False,2014
1957-08-23,Solomon Islands,Panama,0,1,Kirin Challenge Cup,New Bretthaven,Jamaica,False,2011
1957-08-23,Ivory Coast,Tunisia,0,0,AFC Asian Cup qualification,North Brendanfurt,Spain,True,2024
1957-08-24,Haiti,DR Congo,1,2,Southeast Asian Games,Kimberlyfurt,Slovenia,True,2014
1957-08-24,Portugal,France,1,2,FIFA World Cup qualification,South Kyle,Spain,True,2002
1957-08-24,Greenland,Grenada,5,0,African Cup of Nations qualification,West Alexandra,North Korea,True,2019
1957-08-24,Sweden,Congo,1,0,UNIFFAC Cup,Chenview,Slovenia,False,2018
1957-08-25,DR Congo,Moldova,1,3,AFC Olympic Qualifying Tournament,Normanstad,Turks and Caicos Islands,False,2011
1957-08-25,Northern Ireland,Malta,0,4,African Championship qualification,New Eric,Mozambique,False,2019
1957-08-26,Poland,Iceland,0,2,UEFA Euro qualification,Madisonbury,Sweden,True,2015
1957-08-26,Russia,Romania,4,1,FIFA World Cup qualification,South Sydneybury,Austria,True,2015
1957-08-27,Ukraine,Turkey,1,3,UEFA Euro qualification,Lake Alexandraland,Lesotho,True,2007
1957-08-28,Portugal,Hungary,0,0,FIFA World Cup qualification,West Jason,Netherlands,True,2019
1957-08-28,Slovenia,Serbia,1,3,African Championship,Thompsonview,Italy,True,2013
1957-08-29,Netherlands,Northern Ireland,1,3,FIFA World Cup,Scottstad,Chad,False,2019
1957-08-30,England,Syria,1,0,Aisha Buhari Cup,Barkerside,Slovakia,False,2019
1957-08-31,Uzbekistan,United States,0,2,Asian Games,South Alicia,Italy,True,2023
1957-08-31,England,New Caledonia,1,3,World Cup,North Taylor,Vietnam,True,2022
1957-09-01,United States Virgin Islands,Eswatini,0,3,UEFA Euro qualification,Francesville,Tanzania,False,2013
1957-09-01,Switzerland,Maldives,0,7,EAFF East Asian Cup,Lake Diane,Fiji,False,2022
1957-09-02,Haiti,Senegal,1,1,Central American and Caribbean Games,North Matthewstad,Slovenia,True,2014
1957-09-03,Afghanistan,Myanmar,1,4,UEFA Nations League,Elizabethton,Serbia,False,2018
1957-09-03,Tonga,Canada,3,3,FIFA World Cup,Morrisside,Tonga,True,2011
1957-09-03,Anguilla,Republic of Ireland,1,3,FIFA World Cup qualification,North Ryanside,Equatorial Guinea,False,2014
1957-09-04,Prince Edward Island,Congo,3,5,UEFA Nations League,Port Darrenmouth,Tajikistan,True,2015
1957-09-04,Scotland,Saint Kitts and Nevis,5,1,AFF Women's Cup,Port Michelle,Rwanda,False,2022
1957-09-04,England,Namibia,3,2,FIFA World Cup qualification,North Mark,Turkey,False,2019
1957-09-05,Saudi Arabia,Northern Ireland,1,4,FIFA World Cup qualification,West Carolyn,Zambia,False,2016
1957-09-05,Costa Rica,Nepal,0,7,UEFA Euro qualification,North Lisa,Cyprus,True,2020
1957-09-06,Poland,Sweden,0,1,Central American and Caribbean Games,Wuton,Zambia,False,2022
1957-09-06,Senegal,Bolivia,2,1,FIFA World Cup qualification,Garyland,Portugal,False,2022
1957-09-06,Cayman Islands,Saint Kitts and Nevis,4,0,CONCACAF Gold Cup qualification,Staceybury,Trinidad and Tobago,False,2011
1957-09-10,Mongolia,Menorca,0,0,CAFA Championship,Antonioton,South Africa,False,2017
1957-09-11,Czech Republic,Canada,3,4,FIFA World Cup,South Katie,Austria,True,2011
1957-09-11,Switzerland,Saare County,0,4,Friendly,West Kellystad,Serbia,True,2016
1957-09-12,Djibouti,Malawi,1,4,UEFA Nations League,North Jasonbury,United States,True,2011
1957-09-13,Faroe Islands,Kenya,1,0,FIFA World Cup qualification,Port Beth,Dominican Republic,True,2015
1957-09-13,Trinidad and Tobago,Argentina,4,4,FIFA World Cup,Lake Amyport,Gambia,True,2019
1957-09-14,Laos,Albania,1,1,Nordic Championship,South Sharon,Dominican Republic,True,2010
1957-09-14,Senegal,Thailand,1,4,FIFA World Cup qualification,New Lucaston,Equatorial Guinea,False,2022
1957-09-14,Åland,Bosnia and Herzegovina,1,0,FIFA World Cup qualification,Jenningsberg,Germany,True,2003
1957-09-14,France,Argentina,2,4,Mundialito,North Ann,Laos,True,2022
1957-09-15,Guyana,South Korea,1,3,Central American and Caribbean Games,Port Melissamouth,United States,False,2014
1957-09-16,Myanmar,Norway,1,1,Baltic Cup,Karenfurt,Costa Rica,True,2022
1957-09-16,Netherlands,Bahrain,0,0,Pink Ladies Cup,West Kathryn,Tajikistan,False,2022
1957-09-16,Uzbekistan,Bangladesh,5,3,Armenia International Friendly Tournament,Josephmouth,Zimbabwe,False,2010
1957-09-18,Spain,Spain,0,3,African Championship qualification,Jenkinsland,New Zealand,False,1999
1957-09-18,Israel,Panama,6,10,African Championship qualification,Port Kathrynside,Costa Rica,False,2010
1957-09-18,China PR,Gotland,6,0,Chunghua Cup,Markport,Nicaragua,True,2019
1957-09-19,Finland,Kosovo,1,1,Central American and Caribbean Games,Amberchester,Mexico,True,2019
1957-09-19,Sweden,New Zealand,1,3,CECAFA Championship,New Kevin,Italy,False,2023
1957-09-21,Czech Republic,Thailand,9,0,FIFA World Cup qualification,North Michelleton,France,False,2014
1957-09-21,Myanmar,Ghana,1,0,UEFA Euro qualification,Lisachester,Guatemala,False,2015
1957-09-21,Guadeloupe,Poland,0,4,EAFF E-1 Championship,Port Norman,Czech Republic,False,2015
1957-09-22,Senegal,Romania,0,1,AFC Olympic Qualifying Tournament,Jamesport,Guam,False,2016
1957-09-22,Czech Republic,Tonga,0,9,CONCACAF Olympic Qualifying Tournament qualification,East Lisa,Vietnam,False,2022
1957-09-24,Wales,Bosnia and Herzegovina,0,1,FIFA World Cup qualification,Port Bethany,Romania,False,2022
1957-09-24,Gabon,Bhutan,1,3,FIFA World Cup qualification,Simpsonside,Bhutan,False,2018
1957-09-25,Japan,Solomon Islands,0,0,Inter Games,Judithville,Chile,True,2015
1957-09-26,Kazakhstan,Senegal,0,3,CONCACAF Championship qualification,Port Ashleeland,Canada,True,2016
1957-09-26,Bonaire,Belarus,0,2,UEFA Euro,Clarkchester,South Africa,True,2019
1957-09-27,Poland,Martinique,5,2,UEFA Euro,New Robert,Guadeloupe,True,2020
1957-09-29,France,Northern Ireland,0,7,Algarve Cup,Martintown,Sweden,True,2018
1957-09-29,Senegal,Germany,5,1,FIFA World Cup qualification,South Tonya,Thailand,True,2022
1957-09-30,Argentina,Bulgaria,6,3,CONCACAF Championship qualification,Sanfordland,United Arab Emirates,False,2014
1957-09-30,Canada,Philippines,1,0,South Asian Games,Martinezmouth,Slovakia,True,2014
1957-10-01,Bolivia,United Arab Emirates,0,0,African Cup of Nations qualification,Sheilastad,Germany,False,2016
1957-10-02,Croatia,Argentina,0,4,African Championship qualification,New Jessicaview,Italy,False,2014
1957-10-03,Albania,Sweden,0,1,African Championship,Jimenezview,Fiji,False,2005
1957-10-04,Indonesia,Macedonia,0,1,AFF Championship,Stephenbury,United States,False,2018
1957-10-05,Denmark,Romania,1,2,Baltic Cup,West Kyle,United States,False,2019
1957-10-05,South Korea,Mauritania,0,3,COSAFA Championship,Ramirezview,South Africa,False,2022
1957-10-05,Uzbekistan,Nigeria,1,0,FIFA World Cup qualification,Sarahstad,Barbados,False,2016
1957-10-05,Denmark,South Korea,1,2,CONCACAF Olympic Qualifying Tournament qualification,South Samuel,FR Yugoslavia,True,2016
1957-10-07,American Samoa,Argentina,1,2,FIFA World Cup qualification,North Stuartport,Denmark,False,2023
1957-10-08,Gabon,Iceland,1,9,African Championship qualification,North Angelaview,Andorra,False,2011
1957-10-08,Czech Republic,Morocco,1,7,Island Games,Clarkville,Eswatini,False,2010
1957-10-09,Saint Lucia,South Africa,6,1,CAF Olympic Qualifying Tournament,Warnerberg,Faroe Islands,False,2013
1957-10-11,Italy,Bosnia and Herzegovina,5,2,Arab Cup,Anntown,Italy,True,1992
1957-10-11,England,Argentina,1,3,FIFA World Cup qualification,Garciahaven,Cameroon,True,2024
1957-10-12,Tunisia,Mozambique,1,0,WAFF Championship,Shahville,Colombia,False,1999
1957-10-13,Germany,Netherlands,2,0,Friendly,Berlin,Germany,False,1957
1957-10-13,Slovenia,France,0,3,EAFF E-1 Championship,Michaelburgh,Slovakia,True,2022
1957-10-13,Uganda,Mali,1,1,CONCACAF Olympic Qualifying Tournament qualification,Port Alyssastad,Japan,True,2013
1957-10-14,France,Latvia,1,1,OFC Nations Cup qualification,South Antonio,Grenada,False,2022
1957-10-14,England,Timor-Leste,2,0,UEFA Euro qualification,Lake Amandaton,Equatorial Guinea,False,2019
1957-10-14,England,Moldova,1,3,African Championship qualification,Seanview,Cyprus,True,2007
1957-10-15,Ethiopia,Macau,1,3,FIFA World Cup qualification,Millerchester,Brazil,True,2021
1957-10-15,Vanuatu,Senegal,2,1,African Cup of Nations qualification,Williamsview,Luxembourg,False,2022
1957-10-18,Kenya,Belgium,1,0,Arab Cup,West Jonathanstad,Japan,True,2019
1957-10-19,Trinidad and Tobago,Finland,0,3,Aisha Buhari Cup,Chadville,Angola,False,2024
1957-10-20,Palestine,Mexico,10,4,SAFF Championship,Jessicaville,Brazil,True,1999
1957-10-21,Jersey,Dominica,0,1,Aphrodite Cup,Carolinemouth,Morocco,False,2016
1957-10-21,Nepal,South Korea,1,0,FIFA World Cup qualification,Davidville,Ukraine,False,2024
1957-10-22,Lebanon,Vietnam,1,1,AFF Championship,North Soniatown,Latvia,False,2018
1957-10-23,Zimbabwe,Paraguay,1,0,African Championship qualification,West David,Serbia,False,2019
1957-10-23,Taiwan,Bermuda,0,1,OFC Nations Cup qualification,South Julieview,Tajikistan,True,2020
1957-10-23,Prince Edward Island,Mongolia,0,0,FIFA World Cup qualification,East Benjaminfort,Norway,False,2015
1957-10-24,Switzerland,Burkina Faso,0,0,Four Nations Tournament,South Rhonda,Canada,True,2013
1957-10-24,China PR,Trinidad and Tobago,0,0,CONCACAF Championship,North Daniel,Rwanda,True,2015
1957-10-25,Norway,Argentina,1,0,UEFA Nations League,West Gilbertborough,Serbia,False,2018
1957-10-25,Nigeria,South Korea,1,0,FIFA World Cup qualification,North Christopher,Georgia,True,2018
1957-10-25,England,Republic of Ireland,3,3,African Championship qualification,Autumnfurt,Spain,False,2018
1957-10-26,Morocco,Cook Islands,1,2,Four Nations Tournament,Brianmouth,DR Congo,False,2022
